event_id,hcp_id,true_event_effect_nrx,true_event_effect_trx
EV2253,HCP100824,1.7848,3.8026
EV2253,HCP100827,0.0737,0.1879
EV2253,HCP100859,0.7256,2.2282
EV2253,HCP100918,-0.0671,-0.1223
EV2253,HCP100968,0.2341,0.4265
EV2253,HCP100970,0.0919,0.2169
EV2253,HCP101014,-1.5614,-3.1402
EV2253,HCP101018,-0.2065,-0.3816
EV2253,HCP101031,3.4619,8.0173
EV2253,HCP101168,0.2073,0.4483
EV2253,HCP101384,-0.0103,-0.0214
EV2253,HCP101430,-1.2809,-2.5745
EV2253,HCP101454,0.0589,0.0985
EV2253,HCP101462,-0.7514,-1.4001
EV2253,HCP101472,-0.141,-0.3596
EV2253,HCP101475,-0.14,-0.399
EV2253,HCP101618,0.3432,0.7657
EV2253,HCP101693,-0.2105,-0.4496
EV2253,HCP101775,0.1202,0.2261
EV2253,HCP101808,-0.2705,-0.4562
EV2253,HCP101818,-0.0142,-0.0272
EV2253,HCP101908,0.7606,1.6551
EV2253,HCP101975,0.664,1.2766
EV2253,HCP102166,-0.0452,-0.0885
EV2253,HCP102171,0.354,0.7289
EV2253,HCP102192,0.0371,0.0797
EV2253,HCP102357,0.7116,1.4682
EV2253,HCP102448,2.4742,5.3199
EV2254,HCP100261,7.6346,13.2939
EV2254,HCP100263,1.4115,3.7579
EV2254,HCP100529,8.7034,22.6273
EV2254,HCP100611,2.4524,4.9275
EV2254,HCP100793,3.9178,8.0953
EV2254,HCP100881,6.2869,13.2358
EV2254,HCP101164,0.7926,1.5194
EV2254,HCP101209,1.3046,2.4346
EV2254,HCP101321,5.0958,12.8894
EV2254,HCP101463,0.4052,0.9794
EV2254,HCP101739,27.4675,63.956
EV2254,HCP101744,1.93,3.8894
EV2254,HCP101874,2.5469,6.0741
EV2254,HCP101889,5.3367,13.5214
EV2254,HCP101908,3.2777,7.3672
EV2254,HCP101910,0.8806,2.3394
EV2254,HCP101933,2.6647,7.9587
EV2254,HCP102110,10.4249,24.4354
EV2254,HCP102166,2.1838,4.3047
EV2254,HCP102194,1.1409,3.7278
EV2254,HCP102330,24.9765,64.177
EV2254,HCP102383,0.1653,0.3989
EV2254,HCP102426,1.3631,2.7821
EV2255,HCP100085,0.0819,0.2052
EV2255,HCP100238,0.0702,0.1709
EV2255,HCP100465,0.0088,0.023
EV2255,HCP100525,0.543,1.1092
EV2255,HCP100578,0.0159,0.0365
EV2255,HCP100585,-0.185,-0.475
EV2255,HCP100844,0.0275,0.0557
EV2255,HCP101032,1.2424,3.1346
EV2255,HCP101212,0.1908,0.4827
EV2255,HCP101368,-0.5974,-1.6546
EV2255,HCP101548,0.913,2.0888
EV2255,HCP101815,0.4988,1.176
EV2255,HCP101899,-0.0127,-0.0355
EV2255,HCP101950,0.0913,0.2224
EV2255,HCP102098,-0.0095,-0.0197
EV2255,HCP102115,0.0267,0.0834
EV2256,HCP100043,0.1467,0.2902
EV2256,HCP100058,-0.4779,-0.8614
EV2256,HCP100082,-0.1119,-0.1852
EV2256,HCP100143,0.5057,1.1247
EV2256,HCP100225,-0.2731,-0.6798
EV2256,HCP100287,-0.0147,-0.033
EV2256,HCP100359,0.0023,0.007
EV2256,HCP100792,-0.0244,-0.0708
EV2256,HCP100807,0.6155,1.2191
EV2256,HCP100815,-0.1311,-0.2408
EV2256,HCP100831,0.0388,0.0854
EV2256,HCP101199,0.075,0.1696
EV2256,HCP101247,-0.008,-0.0163
EV2256,HCP101280,-0.0263,-0.0694
EV2256,HCP101289,-0.2195,-0.3968
EV2256,HCP101336,-0.1929,-0.3302
EV2256,HCP101345,-0.0339,-0.1051
EV2256,HCP101426,-0.0281,-0.0597
EV2256,HCP101438,-0.1093,-0.3831
EV2256,HCP101487,-0.3782,-0.8385
EV2256,HCP101513,0.1278,0.2652
EV2256,HCP101603,0.0876,0.1682
EV2256,HCP101610,-0.0925,-0.1934
EV2256,HCP101747,0.3931,0.9895
EV2256,HCP101764,0.0984,0.2159
EV2256,HCP102044,0.002,0.0045
EV2256,HCP102054,0.1592,0.3205
EV2256,HCP102172,0.1762,0.4775
EV2256,HCP102265,-0.546,-1.3825
EV2256,HCP102287,0.0017,0.0034
EV2256,HCP102434,-0.0673,-0.1175
EV2256,HCP102447,-0.396,-0.7228
EV2257,HCP100023,5.6017,13.5696
EV2257,HCP100115,10.4747,18.871
EV2257,HCP100139,8.8149,15.914
EV2257,HCP100146,1.2061,2.5159
EV2257,HCP100293,3.7652,6.9611
EV2257,HCP100307,5.9961,13.3543
EV2257,HCP100593,2.0679,6.3784
EV2257,HCP100599,1.7942,3.9332
EV2257,HCP100808,0.4096,0.8487
EV2257,HCP100936,0.5536,1.2111
EV2257,HCP100973,3.3029,7.5228
EV2257,HCP101007,1.5663,3.7072
EV2257,HCP101046,5.4705,10.3902
EV2257,HCP101116,5.9414,10.9985
EV2257,HCP101251,1.5383,5.7953
EV2257,HCP101296,15.7984,31.5581
EV2257,HCP101351,5.5204,9.4066
EV2257,HCP101360,1.4069,4.7207
EV2257,HCP101417,10.2151,16.4461
EV2257,HCP101456,0.4278,1.2384
EV2257,HCP101476,2.6777,7.0961
EV2257,HCP101605,3.2359,6.9817
EV2257,HCP101636,2.9853,6.0494
EV2257,HCP101648,13.3354,37.3702
EV2257,HCP101718,1.9973,4.583
EV2257,HCP101749,4.9466,13.701
EV2257,HCP101955,0.8957,2.1653
EV2257,HCP101959,5.3424,10.5673
EV2257,HCP102018,1.0963,2.3294
EV2257,HCP102133,0.2204,0.3854
EV2257,HCP102175,5.1403,9.3201
EV2257,HCP102190,1.728,4.1193
EV2257,HCP102215,0.9733,2.2216
EV2257,HCP102298,2.0797,5.3014
EV2257,HCP102407,3.5908,7.3253
EV2258,HCP100181,3.753,7.8156
EV2258,HCP100295,2.9947,5.4584
EV2258,HCP100299,2.1932,4.7312
EV2258,HCP100304,19.8128,56.9417
EV2258,HCP101223,2.4956,5.4249
EV2259,HCP100007,5.8532,9.9226
EV2259,HCP100123,1.5749,3.2612
EV2259,HCP100154,13.0013,22.6778
EV2259,HCP100289,3.0061,6.3894
EV2259,HCP100313,3.3453,7.5593
EV2259,HCP100457,1.9184,4.62
EV2259,HCP100530,8.7616,25.904
EV2259,HCP100698,0.7975,1.6894
EV2259,HCP100723,1.1202,3.0632
EV2259,HCP100773,3.869,7.5783
EV2259,HCP100818,2.0425,4.0322
EV2259,HCP100865,0.5518,0.9858
EV2259,HCP101390,1.5269,3.4082
EV2259,HCP101510,12.9075,24.8935
EV2259,HCP101589,1.9883,4.4823
EV2259,HCP102264,0.7763,1.9586
EV2259,HCP102376,7.1338,16.3896
EV2259,HCP102500,0.8451,1.9063
EV2260,HCP100030,-1.2712,-3.5854
EV2260,HCP100396,-0.5273,-1.162
EV2260,HCP100454,-0.9827,-2.3762
EV2260,HCP101040,-3.1289,-7.1667
EV2260,HCP101095,0.2374,0.7013
EV2260,HCP101187,-3.1278,-9.6103
EV2260,HCP101405,-1.6985,-4.0549
EV2260,HCP101580,-2.82,-5.2447
EV2260,HCP101669,-2.6221,-8.7535
EV2260,HCP102049,-1.0408,-1.8763
EV2260,HCP102122,-0.7446,-1.4257
EV2260,HCP102159,-15.5086,-36.3853
EV2260,HCP102304,-0.5883,-1.296
EV2260,HCP102342,-0.6546,-2.3073
EV2260,HCP102430,-4.8115,-15.9617
EV2261,HCP100028,-0.003,-0.0053
EV2261,HCP100085,-0.2783,-0.6552
EV2261,HCP100983,-0.2341,-0.481
EV2261,HCP101265,0.0528,0.1136
EV2261,HCP101542,0.2926,0.6337
EV2261,HCP101628,0.0895,0.2213
EV2261,HCP101743,-0.9124,-2.5005
EV2261,HCP101755,0.0004,0.0007
EV2261,HCP101812,-0.748,-1.5575
EV2261,HCP102404,0.0536,0.1143
EV2262,HCP100032,6.243,12.1448
EV2262,HCP100249,22.9768,58.0675
EV2262,HCP100453,1.9231,3.7765
EV2262,HCP100509,1.1886,3.4623
EV2262,HCP100554,2.538,4.338
EV2262,HCP100586,7.0989,18.3438
EV2262,HCP101034,5.7758,10.9953
EV2262,HCP101119,7.3499,14.8906
EV2262,HCP101120,17.5238,38.761
EV2262,HCP101251,1.9862,6.8944
EV2262,HCP101271,22.0619,58.1911
EV2262,HCP101352,1.657,4.6058
EV2262,HCP101565,7.3426,15.1663
EV2262,HCP101615,1.5139,3.8681
EV2262,HCP101639,4.6214,10.216
EV2262,HCP101644,4.6339,11.3549
EV2262,HCP101709,4.2641,9.1965
EV2262,HCP101856,4.458,8.7555
EV2262,HCP102011,6.3187,10.1969
EV2262,HCP102246,4.9385,10.484
EV2262,HCP102274,4.2127,8.579
EV2262,HCP102294,6.8892,12.3742
EV2262,HCP102346,1.1126,2.4332
EV2262,HCP102475,27.7412,65.7795
EV2263,HCP100121,-1.3164,-2.394
EV2263,HCP100202,-7.6718,-16.3753
EV2263,HCP100606,-0.9376,-1.8179
EV2263,HCP100640,-12.143,-25.0277
EV2263,HCP100659,-5.5767,-12.2189
EV2263,HCP100790,-1.3423,-2.5604
EV2263,HCP100848,-3.594,-10.9969
EV2263,HCP101149,-2.232,-4.2274
EV2263,HCP101163,-0.9513,-2.444
EV2263,HCP101217,-3.8922,-8.5939
EV2263,HCP101364,-1.0817,-2.1992
EV2263,HCP101428,-4.8484,-8.6988
EV2263,HCP101572,-3.8704,-8.8871
EV2263,HCP101606,-3.4848,-8.3935
EV2263,HCP101643,-3.3743,-6.3142
EV2263,HCP101783,-0.706,-1.4767
EV2263,HCP101858,-1.3128,-2.3363
EV2263,HCP101860,-3.6333,-11.782
EV2263,HCP101901,-2.3522,-4.5931
EV2263,HCP101989,-0.1047,-0.2502
EV2263,HCP102002,-4.3442,-8.9737
EV2263,HCP102053,-0.0006,-0.0011
EV2263,HCP102077,-2.5449,-7.0416
EV2263,HCP102138,-2.0222,-3.9478
EV2263,HCP102167,-0.7032,-1.7196
EV2263,HCP102466,-26.9677,-55.215
EV2264,HCP100009,-0.1994,-0.385
EV2264,HCP100054,-0.0711,-0.138
EV2264,HCP100330,0.0012,0.0029
EV2264,HCP100569,0.0243,0.0516
EV2264,HCP100858,-0.6426,-1.4161
EV2264,HCP100911,0.0582,0.1297
EV2264,HCP101067,-1.859,-4.0523
EV2264,HCP101137,0.9902,2.2131
EV2264,HCP101601,0.1743,0.4845
EV2264,HCP101652,2.8362,5.426
EV2264,HCP101902,-0.0519,-0.1075
EV2264,HCP101945,0.1732,0.3754
EV2264,HCP101975,0.9263,1.9819
EV2264,HCP102104,0.6297,1.6079
EV2264,HCP102224,5.2681,14.3663
EV2264,HCP102361,-0.1059,-0.2417
EV2264,HCP102455,0.0554,0.1388
EV2264,HCP102466,4.5705,9.4301
EV2265,HCP100111,-16.9499,-47.2659
EV2265,HCP100222,1.3031,2.7251
EV2265,HCP102004,1.2985,2.8558
EV2265,HCP102075,-0.0463,-0.0953
EV2266,HCP100068,2.7703,6.7176
EV2266,HCP100096,2.2909,5.6041
EV2266,HCP100104,-2.4533,-5.3741
EV2266,HCP100155,5.0488,12.8292
EV2266,HCP100175,0.4975,1.7058
EV2266,HCP100220,1.1807,2.4293
EV2266,HCP100233,1.2592,2.6367
EV2266,HCP100264,2.5193,7.4122
EV2266,HCP100275,5.2602,12.3821
EV2266,HCP100284,35.1543,91.9895
EV2266,HCP100320,1.6957,4.2295
EV2266,HCP100386,6.9111,16.0225
EV2266,HCP100390,0.7362,1.917
EV2266,HCP100395,3.2538,8.3167
EV2266,HCP100440,0.9717,1.9335
EV2266,HCP100459,1.1759,2.4837
EV2266,HCP100482,1.9693,4.3272
EV2266,HCP100533,2.1826,5.1811
EV2266,HCP100564,3.0826,6.2758
EV2266,HCP100639,7.9163,18.4314
EV2266,HCP100659,3.6441,6.8865
EV2266,HCP100678,4.7469,13.3539
EV2266,HCP100694,0.4783,1.0516
EV2266,HCP100695,2.3176,4.3798
EV2266,HCP100766,5.8761,11.7695
EV2266,HCP100770,0.696,1.875
EV2266,HCP100902,0.8294,1.7181
EV2266,HCP100914,27.6549,62.1302
EV2266,HCP100943,12.1352,30.6507
EV2266,HCP100970,1.7801,4.791
EV2266,HCP100978,4.6169,11.9905
EV2266,HCP101023,0.4926,0.9665
EV2266,HCP101044,1.2387,3.1387
EV2266,HCP101053,4.8545,10.0409
EV2266,HCP101088,0.8088,1.7568
EV2266,HCP101318,1.4213,2.5517
EV2266,HCP101329,8.2544,17.826
EV2266,HCP101400,1.4867,3.4104
EV2266,HCP101432,0.9821,2.2873
EV2266,HCP101466,2.3386,5.0227
EV2266,HCP101511,0.198,0.3932
EV2266,HCP101516,0.6271,1.1079
EV2266,HCP101526,0.8499,2.4931
EV2266,HCP101559,9.4957,25.4582
EV2266,HCP101580,3.6779,7.4112
EV2266,HCP101604,21.503,49.7086
EV2266,HCP101716,2.9792,7.2025
EV2266,HCP101782,1.3183,2.3084
EV2266,HCP101867,16.7359,34.012
EV2266,HCP101940,6.6751,17.6018
EV2266,HCP101951,1.7726,4.8519
EV2266,HCP101969,3.6355,11.0132
EV2266,HCP101976,0.9803,2.2883
EV2266,HCP102013,9.5691,20.2681
EV2266,HCP102041,1.3592,3.9407
EV2266,HCP102139,1.3285,2.9426
EV2266,HCP102156,1.5536,2.4597
EV2266,HCP102159,11.4776,26.4711
EV2266,HCP102170,1.058,3.399
EV2266,HCP102196,1.0885,1.9297
EV2266,HCP102197,2.0035,6.9796
EV2266,HCP102248,14.8738,26.0616
EV2266,HCP102307,10.5421,21.812
EV2266,HCP102321,5.6004,11.3542
EV2266,HCP102385,3.2731,6.6101
EV2266,HCP102423,3.4153,7.5943
EV2266,HCP102430,6.6143,19.1086
EV2266,HCP102436,0.4995,1.7075
EV2266,HCP102461,1.433,3.4745
EV2266,HCP102476,1.2446,2.8208
EV2267,HCP100559,-9.7884,-20.694
EV2267,HCP100661,-0.7223,-1.5043
EV2267,HCP100699,-11.7191,-26.9767
EV2267,HCP100704,-0.5604,-0.993
EV2267,HCP101009,-3.7093,-8.0668
EV2267,HCP101087,-1.9682,-4.4074
EV2267,HCP101113,-4.1795,-8.8597
EV2267,HCP101190,-0.2531,-0.513
EV2267,HCP101215,-0.2818,-0.7407
EV2267,HCP101315,-1.5772,-3.6726
EV2267,HCP101372,-10.6708,-23.531
EV2267,HCP101500,-1.1883,-2.8509
EV2267,HCP101568,-1.9524,-4.1121
EV2267,HCP101931,-1.4727,-3.8795
EV2267,HCP102059,-0.3577,-0.7235
EV2267,HCP102304,-6.276,-14.0191
EV2267,HCP102408,-0.6112,-1.3356
EV2267,HCP102457,-4.0687,-8.8729
EV2268,HCP100180,0.515,1.1947
EV2268,HCP100206,0.4346,1.0673
EV2268,HCP100334,1.8256,4.1022
EV2268,HCP100364,0.1438,0.4775
EV2268,HCP100402,-0.4805,-1.0865
EV2268,HCP100839,-0.8859,-2.0184
EV2268,HCP101156,-0.2282,-0.6105
EV2268,HCP101382,0.3133,0.7342
EV2268,HCP101408,0.407,1.1014
EV2268,HCP101410,-0.2423,-0.5533
EV2268,HCP101583,-1.3647,-2.9948
EV2268,HCP101613,-0.5501,-0.9462
EV2268,HCP102219,0.8402,2.257
EV2268,HCP102253,-1.932,-4.5839
EV2268,HCP102373,0.3513,0.7019
EV2268,HCP102389,-3.6543,-6.8681
EV2269,HCP101008,0.1325,0.3082
EV2269,HCP101283,1.6332,3.9033
EV2269,HCP101799,-0.027,-0.0542
EV2270,HCP100087,4.3378,12.4434
EV2270,HCP100267,1.2008,2.4894
EV2270,HCP100358,2.377,4.693
EV2270,HCP100433,2.6892,9.1876
EV2270,HCP100727,1.6992,3.2122
EV2270,HCP100742,3.9218,10.5815
EV2270,HCP100885,1.5122,2.9686
EV2270,HCP101048,8.9325,21.5716
EV2270,HCP101112,3.3303,11.6633
EV2270,HCP101193,20.6804,41.4397
EV2270,HCP101275,2.5718,7.0092
EV2270,HCP101527,7.5386,16.0088
EV2270,HCP101654,10.0395,19.984
EV2270,HCP102178,1.8685,3.2987
EV2270,HCP102225,3.2067,5.8641
EV2270,HCP102439,5.975,10.0808
EV2270,HCP102475,13.7659,32.1182
EV2270,HCP102496,1.5053,2.5088
EV2271,HCP100064,-2.0553,-3.9942
EV2271,HCP100260,-3.6888,-8.6182
EV2271,HCP100403,-0.336,-0.802
EV2271,HCP100808,-0.8919,-1.8501
EV2271,HCP100855,-0.183,-0.3549
EV2271,HCP100999,-14.1757,-32.0833
EV2271,HCP101113,-0.4945,-1.0199
EV2271,HCP101419,-3.3506,-7.31
EV2271,HCP101567,-0.1462,-0.2555
EV2271,HCP101941,-0.897,-2.0232
EV2271,HCP102407,-0.5154,-1.0584
EV2271,HCP102438,1.1866,2.6512
EV2272,HCP100076,1.4803,2.9769
EV2272,HCP100091,7.8996,16.395
EV2272,HCP100112,0.4339,1.034
EV2272,HCP100407,19.3847,35.5161
EV2272,HCP100415,0.5651,1.1461
EV2272,HCP100519,5.9195,12.8234
EV2272,HCP100755,0.6312,1.1313
EV2272,HCP100761,0.9233,2.2338
EV2272,HCP100784,2.0804,4.7748
EV2272,HCP100905,2.5426,6.9462
EV2272,HCP101028,0.6712,1.4749
EV2272,HCP101108,0.835,2.1519
EV2272,HCP101114,2.413,7.0101
EV2272,HCP101304,1.7575,4.4155
EV2272,HCP101416,19.1506,48.4442
EV2272,HCP101441,2.7575,8.9497
EV2272,HCP101443,3.1228,7.6589
EV2272,HCP101493,1.9436,5.0017
EV2272,HCP101616,1.5037,4.0754
EV2272,HCP101887,2.0162,4.042
EV2272,HCP101894,0.9272,2.1576
EV2272,HCP102006,0.9309,3.0501
EV2272,HCP102017,1.3171,2.7735
EV2272,HCP102048,8.1819,19.9144
EV2272,HCP102158,5.8007,12.5105
EV2272,HCP102337,0.2744,0.6246
EV2272,HCP102458,7.7536,22.0706
EV2273,HCP100680,24.4076,47.3583
EV2273,HCP101255,3.8571,10.1489
EV2273,HCP101378,4.2532,8.3395
EV2273,HCP101517,14.4987,47.0933
EV2273,HCP101874,10.2714,25.0971
EV2273,HCP101971,0.9055,2.8211
EV2273,HCP102374,17.6422,58.0269
EV2273,HCP102431,1.5469,3.7357
EV2274,HCP100431,-0.3908,-1.238
EV2274,HCP100853,-0.0514,-0.1164
EV2274,HCP101123,-0.155,-0.6456
EV2274,HCP101469,-0.1702,-0.4482
EV2274,HCP101675,-2.7915,-6.7851
EV2274,HCP101811,-2.4751,-5.4447
EV2274,HCP101981,-0.143,-0.3668
EV2274,HCP102168,-0.4199,-0.7235
EV2274,HCP102434,-0.3232,-0.5779
EV2275,HCP100213,5.0396,14.1833
EV2275,HCP100351,9.7645,18.6168
EV2275,HCP101055,5.0992,12.142
EV2275,HCP101141,1.1605,2.0392
EV2275,HCP101319,0.2995,0.917
EV2275,HCP101362,0.0683,0.1058
EV2275,HCP101440,2.5015,5.1392
EV2275,HCP101538,1.6616,3.2172
EV2275,HCP101650,0.5514,0.9877
EV2275,HCP101956,0.1536,0.4117
EV2275,HCP102111,1.5182,2.85
