event_id,hcp_id,invited_at,channel,eligible_reason
EV2245,HCP102351,2026-02-13,Email,Specialty match
EV2245,HCP101010,2026-02-11,Email,Product affinity
EV2245,HCP101602,2026-02-08,Rep,Specialty match
EV2245,HCP101185,2026-01-15,Rep,Specialty match
EV2245,HCP102487,2026-02-23,Rep,Specialty match
EV2245,HCP100112,2026-03-04,Email,Specialty match
EV2245,HCP100645,2026-03-07,Email,Product affinity
EV2245,HCP100748,2026-03-06,Portal,Combination of factors
EV2245,HCP100679,2026-02-15,Rep,Specialty match
EV2245,HCP101919,2026-02-15,Email,Specialty match
EV2245,HCP102013,2026-02-04,Rep,Product affinity
EV2245,HCP101467,2026-01-18,Rep,Specialty match
EV2245,HCP101492,2026-03-01,Phone,Specialty match
EV2245,HCP101240,2026-02-12,Email,Product affinity
EV2245,HCP101059,2026-03-06,Email,Product affinity
EV2245,HCP100911,2026-02-19,Rep,Combination of factors
EV2245,HCP101405,2026-02-27,Email,Combination of factors
EV2245,HCP101540,2026-01-21,Rep,Specialty match
EV2245,HCP102486,2026-02-25,Email,Combination of factors
EV2245,HCP102020,2026-01-30,Rep,Product affinity
EV2245,HCP100189,2026-02-07,Portal,Specialty match
EV2245,HCP100758,2026-02-05,Rep,Product affinity
EV2245,HCP102088,2026-02-24,Email,Combination of factors
EV2245,HCP101082,2026-02-16,Rep,Combination of factors
EV2245,HCP101481,2026-02-14,Portal,Specialty match
EV2245,HCP100135,2026-02-28,Email,Combination of factors
EV2245,HCP101759,2026-01-27,Rep,Product affinity
EV2245,HCP101413,2026-03-01,Email,Combination of factors
EV2245,HCP100944,2026-02-12,Email,Specialty match
EV2245,HCP100040,2026-02-26,Email,Specialty match
EV2245,HCP101502,2026-02-22,Rep,Combination of factors
EV2245,HCP101054,2026-02-23,Rep,Specialty match
EV2245,HCP101920,2026-02-14,Email,Specialty match
EV2245,HCP102099,2026-02-28,Email,Specialty match
EV2245,HCP101056,2026-01-27,Rep,Patient-volume threshold
EV2245,HCP101326,2026-02-10,Email,Product affinity
EV2245,HCP100628,2026-01-16,Rep,Product affinity
EV2245,HCP100930,2026-03-09,Email,Specialty match
EV2245,HCP102280,2026-02-12,Rep,Combination of factors
EV2245,HCP100695,2026-02-09,Email,Combination of factors
EV2245,HCP101028,2026-03-09,Email,Specialty match
EV2245,HCP102053,2026-01-17,Rep,Combination of factors
EV2245,HCP102373,2026-02-26,Email,Combination of factors
EV2245,HCP100694,2026-02-12,Portal,Specialty match
EV2245,HCP101005,2026-02-09,Email,Product affinity
EV2245,HCP100513,2026-01-16,Rep,Patient-volume threshold
EV2245,HCP100750,2026-02-14,Email,Specialty match
EV2245,HCP102323,2026-02-22,Rep,Specialty match
EV2245,HCP101674,2026-03-06,Phone,Specialty match
EV2245,HCP100152,2026-02-19,Email,Product affinity
EV2245,HCP101797,2026-02-13,Rep,Specialty match
EV2245,HCP102031,2026-02-11,Email,Product affinity
EV2245,HCP101941,2026-02-15,Portal,Specialty match
EV2245,HCP102443,2026-02-07,Rep,Specialty match
EV2245,HCP101849,2026-02-12,Email,Product affinity
EV2245,HCP101392,2026-02-26,Email,Patient-volume threshold
EV2245,HCP100410,2026-02-11,Portal,Specialty match
EV2245,HCP100783,2026-02-18,Email,Combination of factors
EV2245,HCP102041,2026-02-06,Portal,Product affinity
EV2245,HCP100765,2026-02-20,Email,Specialty match
EV2245,HCP101167,2026-01-19,Rep,Specialty match
EV2245,HCP101508,2026-02-10,Rep,Product affinity
EV2245,HCP101668,2026-02-22,Phone,Product affinity
EV2245,HCP102061,2026-02-02,Portal,Combination of factors
EV2245,HCP100634,2026-02-09,Email,Product affinity
EV2245,HCP101684,2026-02-06,Portal,Product affinity
EV2245,HCP101936,2026-02-27,Email,Combination of factors
EV2245,HCP101270,2026-02-20,Phone,Specialty match
EV2245,HCP100753,2026-03-07,Phone,Product affinity
EV2245,HCP101500,2026-02-07,Rep,Specialty match
EV2245,HCP101836,2026-03-01,Email,Product affinity
EV2245,HCP101475,2026-01-30,Portal,Specialty match
EV2245,HCP102185,2026-02-20,Email,Product affinity
EV2245,HCP100334,2026-02-24,Email,Specialty match
EV2245,HCP100730,2026-02-14,Email,Combination of factors
EV2245,HCP101693,2026-01-15,Rep,Specialty match
EV2245,HCP102024,2026-02-22,Email,Specialty match
EV2245,HCP101988,2026-03-01,Phone,Product affinity
EV2245,HCP100703,2026-02-17,Email,Patient-volume threshold
EV2245,HCP100749,2026-02-08,Rep,Specialty match
EV2245,HCP102480,2026-01-20,Rep,Specialty match
EV2245,HCP100751,2026-02-13,Email,Combination of factors
EV2245,HCP102297,2026-02-10,Email,Specialty match
EV2245,HCP102311,2026-01-16,Rep,Product affinity
EV2245,HCP101604,2026-01-19,Rep,Product affinity
EV2245,HCP101513,2026-03-09,Email,Specialty match
EV2245,HCP100576,2026-02-21,Email,Specialty match
EV2245,HCP102306,2026-02-13,Rep,Combination of factors
EV2245,HCP102241,2026-01-21,Rep,Combination of factors
EV2245,HCP100096,2026-02-28,Email,Specialty match
EV2245,HCP100415,2026-03-07,Phone,Product affinity
EV2245,HCP102484,2026-02-23,Portal,Combination of factors
EV2245,HCP101140,2026-02-27,Email,Combination of factors
EV2245,HCP101660,2026-01-16,Rep,Specialty match
EV2245,HCP100960,2026-03-10,Phone,Specialty match
EV2245,HCP100973,2026-02-24,Email,Prior engagement
EV2245,HCP102030,2026-02-28,Phone,Combination of factors
EV2245,HCP101814,2026-03-03,Portal,Combination of factors
EV2245,HCP100999,2026-02-26,Phone,Combination of factors
EV2245,HCP100330,2026-02-23,Rep,Combination of factors
EV2245,HCP100008,2026-01-28,Rep,Combination of factors
EV2245,HCP101439,2026-02-13,Email,Product affinity
EV2245,HCP102285,2026-02-27,Email,Specialty match
EV2245,HCP101811,2026-03-01,Email,Combination of factors
EV2246,HCP100103,2026-01-17,Rep,Combination of factors
EV2246,HCP101560,2026-03-01,Portal,Combination of factors
EV2246,HCP100134,2026-02-07,Rep,Product affinity
EV2246,HCP100299,2026-02-28,Portal,Specialty match
EV2246,HCP100795,2026-03-01,Email,Combination of factors
EV2246,HCP101176,2026-02-27,Email,Product affinity
EV2246,HCP100856,2026-01-24,Rep,Combination of factors
EV2246,HCP101012,2026-03-03,Email,Specialty match
EV2246,HCP100498,2026-02-14,Email,Product affinity
EV2246,HCP102177,2026-02-05,Rep,Combination of factors
EV2246,HCP100973,2026-02-01,Portal,Prior engagement
EV2246,HCP101308,2026-03-05,Email,Product affinity
EV2246,HCP100728,2026-03-03,Email,Product affinity
EV2246,HCP101398,2026-02-07,Rep,Product affinity
EV2246,HCP100845,2026-02-10,Rep,Patient-volume threshold
EV2246,HCP100060,2026-02-28,Email,Combination of factors
EV2246,HCP101211,2026-03-10,Email,Product affinity
EV2246,HCP101503,2026-02-16,Email,Product affinity
EV2246,HCP101466,2026-02-12,Portal,Prior engagement
EV2246,HCP101135,2026-01-29,Rep,Specialty match
EV2246,HCP101054,2026-02-06,Portal,Patient-volume threshold
EV2246,HCP101877,2026-02-19,Rep,Product affinity
EV2246,HCP101651,2026-01-31,Rep,Product affinity
EV2246,HCP102358,2026-02-27,Phone,Product affinity
EV2246,HCP100749,2026-02-27,Email,Combination of factors
EV2246,HCP101186,2026-02-19,Portal,Combination of factors
EV2246,HCP101339,2026-02-26,Portal,Specialty match
EV2246,HCP101059,2026-03-09,Email,Patient-volume threshold
EV2246,HCP101325,2026-02-27,Email,Product affinity
EV2246,HCP101164,2026-02-26,Email,Specialty match
EV2246,HCP102342,2026-02-18,Email,Prior engagement
EV2246,HCP101700,2026-02-08,Rep,Combination of factors
EV2246,HCP101536,2026-02-27,Email,Product affinity
EV2246,HCP100965,2026-03-06,Email,Combination of factors
EV2246,HCP101101,2026-01-31,Rep,Specialty match
EV2246,HCP101601,2026-02-28,Email,Product affinity
EV2246,HCP100555,2026-02-26,Phone,Product affinity
EV2246,HCP100378,2026-01-25,Rep,Combination of factors
EV2246,HCP102366,2026-02-23,Email,Product affinity
EV2246,HCP100580,2026-03-10,Email,Combination of factors
EV2246,HCP100055,2026-02-14,Email,Patient-volume threshold
EV2246,HCP100611,2026-02-06,Portal,Combination of factors
EV2246,HCP100178,2026-02-25,Email,Product affinity
EV2246,HCP101013,2026-02-21,Email,Specialty match
EV2246,HCP100804,2026-02-11,Email,Prior engagement
EV2246,HCP100601,2026-02-18,Rep,Patient-volume threshold
EV2246,HCP101145,2026-02-21,Email,Product affinity
EV2246,HCP100316,2026-02-27,Email,Product affinity
EV2246,HCP100962,2026-02-01,Portal,Combination of factors
EV2246,HCP102111,2026-02-15,Rep,Patient-volume threshold
EV2246,HCP101703,2026-03-05,Phone,Product affinity
EV2246,HCP100151,2026-02-04,Portal,Combination of factors
EV2246,HCP101653,2026-02-19,Email,Product affinity
EV2246,HCP100244,2026-02-08,Rep,Product affinity
EV2246,HCP102006,2026-02-14,Email,Product affinity
EV2246,HCP102102,2026-02-10,Rep,Combination of factors
EV2246,HCP100450,2026-01-28,Rep,Product affinity
EV2247,HCP101752,2026-03-07,Email,Combination of factors
EV2247,HCP100115,2026-03-11,Email,Product affinity
EV2247,HCP100114,2026-03-10,Phone,Product affinity
EV2247,HCP101614,2026-02-14,Portal,Product affinity
EV2247,HCP102450,2026-02-20,Rep,Patient-volume threshold
EV2247,HCP100101,2026-02-24,Portal,Product affinity
EV2247,HCP102499,2026-02-19,Email,Combination of factors
EV2247,HCP100139,2026-02-24,Email,Patient-volume threshold
EV2247,HCP102021,2026-02-24,Email,Product affinity
EV2247,HCP101360,2026-02-12,Email,Combination of factors
EV2247,HCP101786,2026-02-13,Rep,Combination of factors
EV2247,HCP100765,2026-02-01,Rep,Combination of factors
EV2247,HCP100616,2026-02-07,Rep,Patient-volume threshold
EV2247,HCP101527,2026-02-02,Rep,Patient-volume threshold
EV2247,HCP101959,2026-02-03,Rep,Product affinity
EV2247,HCP100334,2026-02-20,Email,Combination of factors
EV2247,HCP101627,2026-03-04,Email,Patient-volume threshold
EV2247,HCP101241,2026-02-26,Rep,Product affinity
EV2247,HCP101513,2026-03-01,Email,Product affinity
EV2247,HCP101366,2026-02-06,Rep,Combination of factors
EV2247,HCP100026,2026-01-20,Rep,Product affinity
EV2247,HCP101435,2026-02-13,Rep,Specialty match
EV2247,HCP100967,2026-02-22,Email,Product affinity
EV2247,HCP101900,2026-02-27,Portal,Product affinity
EV2247,HCP102059,2026-02-12,Email,Specialty match
EV2247,HCP102380,2026-03-02,Phone,Product affinity
EV2247,HCP102251,2026-03-04,Email,Product affinity
EV2247,HCP100699,2026-03-06,Email,Product affinity
EV2247,HCP102455,2026-03-04,Email,Combination of factors
EV2247,HCP102133,2026-02-08,Rep,Combination of factors
EV2247,HCP101274,2026-03-03,Email,Combination of factors
EV2247,HCP102239,2026-01-23,Rep,Product affinity
EV2247,HCP100778,2026-03-11,Phone,Product affinity
EV2247,HCP102047,2026-01-27,Rep,Specialty match
EV2247,HCP100518,2026-02-20,Portal,Combination of factors
EV2247,HCP100376,2026-01-24,Rep,Combination of factors
EV2247,HCP102297,2026-03-01,Email,Prior engagement
EV2247,HCP100589,2026-02-23,Email,Product affinity
EV2247,HCP101973,2026-02-25,Phone,Geographic proximity
EV2247,HCP101619,2026-02-17,Email,Combination of factors
EV2247,HCP101215,2026-02-05,Portal,Product affinity
EV2247,HCP100368,2026-03-01,Email,Specialty match
EV2247,HCP102167,2026-03-03,Email,Product affinity
EV2247,HCP101858,2026-03-07,Phone,Product affinity
EV2247,HCP101365,2026-02-16,Email,Product affinity
EV2247,HCP102052,2026-03-06,Phone,Product affinity
EV2247,HCP101903,2026-02-18,Email,Product affinity
EV2247,HCP101009,2026-03-07,Phone,Combination of factors
EV2247,HCP101604,2026-03-01,Portal,Product affinity
EV2247,HCP101467,2026-03-08,Email,Geographic proximity
EV2247,HCP100406,2026-02-22,Email,Prior engagement
EV2247,HCP102213,2026-02-13,Rep,Product affinity
EV2247,HCP100049,2026-03-10,Email,Product affinity
EV2247,HCP100482,2026-03-02,Email,Combination of factors
EV2247,HCP101654,2026-02-03,Rep,Product affinity
EV2247,HCP100234,2026-03-08,Email,Combination of factors
EV2247,HCP102350,2026-03-02,Email,Product affinity
EV2247,HCP100205,2026-02-03,Rep,Combination of factors
EV2247,HCP102375,2026-02-13,Rep,Product affinity
EV2247,HCP101602,2026-02-13,Email,Combination of factors
EV2247,HCP101417,2026-01-24,Rep,Product affinity
EV2247,HCP100955,2026-03-02,Email,Specialty match
EV2247,HCP102202,2026-02-11,Rep,Product affinity
EV2247,HCP101618,2026-02-28,Email,Product affinity
EV2247,HCP101916,2026-02-03,Rep,Specialty match
EV2247,HCP102177,2026-02-20,Email,Product affinity
EV2247,HCP101315,2026-02-28,Email,Product affinity
EV2247,HCP101062,2026-02-06,Rep,Combination of factors
EV2247,HCP101710,2026-02-05,Portal,Product affinity
EV2247,HCP102284,2026-02-24,Rep,Specialty match
EV2247,HCP101324,2026-02-26,Email,Combination of factors
EV2247,HCP101170,2026-02-27,Email,Product affinity
EV2247,HCP100671,2026-03-04,Email,Patient-volume threshold
EV2247,HCP100603,2026-02-28,Email,Combination of factors
EV2247,HCP102034,2026-02-27,Phone,Specialty match
EV2247,HCP100474,2026-02-22,Phone,Specialty match
EV2247,HCP100055,2026-02-24,Phone,Product affinity
EV2247,HCP102225,2026-02-06,Rep,Product affinity
EV2247,HCP100786,2026-03-09,Phone,Combination of factors
EV2247,HCP101722,2026-02-11,Portal,Geographic proximity
EV2247,HCP101783,2026-02-04,Rep,Combination of factors
EV2247,HCP101054,2026-02-17,Email,Combination of factors
EV2247,HCP100199,2026-02-25,Phone,Product affinity
EV2247,HCP102127,2026-02-23,Email,Product affinity
EV2247,HCP101259,2026-01-25,Rep,Product affinity
EV2247,HCP100513,2026-02-12,Email,Patient-volume threshold
EV2248,HCP102226,2026-03-02,Email,Combination of factors
EV2248,HCP102462,2026-02-01,Rep,Geographic proximity
EV2248,HCP100850,2026-03-08,Email,Product affinity
EV2248,HCP100608,2026-03-08,Portal,Combination of factors
EV2248,HCP100364,2026-02-25,Email,Combination of factors
EV2248,HCP102220,2026-01-24,Rep,Combination of factors
EV2248,HCP101044,2026-03-02,Email,Combination of factors
EV2248,HCP100707,2026-03-07,Phone,Combination of factors
EV2248,HCP101208,2026-02-21,Portal,Geographic proximity
EV2248,HCP101595,2026-03-08,Portal,Geographic proximity
EV2248,HCP100406,2026-02-16,Email,Product affinity
EV2248,HCP100559,2026-02-10,Rep,Combination of factors
EV2248,HCP102441,2026-03-06,Email,Specialty match
EV2248,HCP101776,2026-02-24,Portal,Product affinity
EV2248,HCP102163,2026-03-02,Email,Product affinity
EV2248,HCP101730,2026-03-09,Email,Product affinity
EV2248,HCP101060,2026-02-13,Rep,Product affinity
EV2248,HCP101699,2026-02-11,Rep,Combination of factors
EV2248,HCP100827,2026-02-15,Rep,Product affinity
EV2248,HCP101067,2026-02-07,Rep,Product affinity
EV2248,HCP100584,2026-02-19,Rep,Combination of factors
EV2248,HCP101823,2026-03-09,Email,Product affinity
EV2248,HCP101880,2026-02-24,Phone,Specialty match
EV2248,HCP101042,2026-02-24,Rep,Prior engagement
EV2248,HCP101957,2026-03-04,Phone,Specialty match
EV2248,HCP100096,2026-02-15,Email,Specialty match
EV2248,HCP100722,2026-02-21,Portal,Product affinity
EV2248,HCP100415,2026-02-23,Email,Product affinity
EV2248,HCP100979,2026-02-27,Phone,Combination of factors
EV2248,HCP100412,2026-03-01,Email,Product affinity
EV2248,HCP100047,2026-03-12,Email,Combination of factors
EV2248,HCP101637,2026-02-22,Email,Patient-volume threshold
EV2248,HCP100940,2026-02-03,Rep,Product affinity
EV2248,HCP102053,2026-02-28,Email,Combination of factors
EV2248,HCP101410,2026-02-21,Rep,Combination of factors
EV2248,HCP100888,2026-02-22,Email,Specialty match
EV2248,HCP101787,2026-03-01,Phone,Product affinity
EV2248,HCP100633,2026-02-16,Email,Geographic proximity
EV2248,HCP101996,2026-02-16,Rep,Prior engagement
EV2248,HCP101372,2026-02-22,Portal,Combination of factors
EV2248,HCP102421,2026-02-24,Email,Combination of factors
EV2248,HCP100023,2026-02-20,Rep,Combination of factors
EV2248,HCP101087,2026-02-27,Phone,Combination of factors
EV2248,HCP101502,2026-02-01,Rep,Combination of factors
EV2248,HCP102423,2026-02-25,Email,Product affinity
EV2248,HCP102390,2026-02-01,Rep,Product affinity
EV2248,HCP102092,2026-02-27,Portal,Specialty match
EV2248,HCP101642,2026-02-14,Portal,Product affinity
EV2248,HCP101546,2026-02-25,Email,Product affinity
EV2248,HCP101557,2026-02-28,Rep,Specialty match
EV2248,HCP102309,2026-02-24,Email,Combination of factors
EV2248,HCP100119,2026-02-18,Email,Geographic proximity
EV2248,HCP102305,2026-03-01,Email,Product affinity
EV2248,HCP100283,2026-02-17,Email,Combination of factors
EV2248,HCP100820,2026-02-26,Portal,Product affinity
EV2248,HCP102228,2026-01-22,Rep,Product affinity
EV2248,HCP101946,2026-02-01,Rep,Geographic proximity
EV2248,HCP100363,2026-03-13,Email,Product affinity
EV2248,HCP101178,2026-02-16,Rep,Product affinity
EV2248,HCP100582,2026-03-06,Email,Combination of factors
EV2248,HCP101651,2026-02-14,Email,Product affinity
EV2248,HCP101858,2026-02-15,Rep,Combination of factors
EV2248,HCP101586,2026-01-23,Rep,Combination of factors
EV2248,HCP101868,2026-01-26,Rep,Combination of factors
EV2248,HCP102394,2026-01-25,Rep,Product affinity
EV2248,HCP100523,2026-02-20,Rep,Product affinity
EV2248,HCP101448,2026-02-20,Email,Product affinity
EV2248,HCP101140,2026-03-05,Email,Combination of factors
EV2248,HCP100448,2026-02-08,Rep,Combination of factors
EV2248,HCP100776,2026-02-25,Email,Geographic proximity
EV2248,HCP101134,2026-02-18,Email,Product affinity
EV2248,HCP101940,2026-02-16,Email,Combination of factors
EV2248,HCP100887,2026-02-18,Rep,Product affinity
EV2248,HCP101894,2026-02-07,Portal,Combination of factors
EV2248,HCP102015,2026-02-21,Email,Combination of factors
EV2248,HCP101358,2026-02-02,Rep,Product affinity
EV2248,HCP100454,2026-03-12,Phone,Specialty match
EV2248,HCP100922,2026-01-27,Rep,Combination of factors
EV2248,HCP101497,2026-02-14,Portal,Combination of factors
EV2248,HCP101767,2026-03-01,Email,Product affinity
EV2248,HCP100019,2026-03-15,Phone,Prior engagement
EV2248,HCP102030,2026-02-03,Rep,Combination of factors
EV2248,HCP100022,2026-02-20,Rep,Product affinity
EV2248,HCP101015,2026-03-09,Email,Product affinity
EV2248,HCP101223,2026-03-02,Phone,Product affinity
EV2248,HCP102244,2026-02-23,Rep,Combination of factors
EV2248,HCP102065,2026-02-21,Email,Combination of factors
EV2248,HCP101536,2026-02-01,Rep,Patient-volume threshold
EV2248,HCP102433,2026-02-11,Rep,Product affinity
EV2248,HCP102484,2026-02-05,Rep,Combination of factors
EV2248,HCP101528,2026-02-17,Email,Combination of factors
EV2248,HCP101876,2026-02-05,Portal,Patient-volume threshold
EV2248,HCP101285,2026-02-24,Rep,Combination of factors
EV2248,HCP101292,2026-02-18,Email,Combination of factors
EV2248,HCP101624,2026-03-01,Email,Combination of factors
EV2248,HCP102253,2026-03-08,Email,Product affinity
EV2248,HCP100845,2026-03-12,Email,Product affinity
EV2248,HCP101239,2026-02-16,Email,Combination of factors
EV2248,HCP100355,2026-02-14,Email,Product affinity
EV2248,HCP102081,2026-02-08,Rep,Geographic proximity
EV2248,HCP100710,2026-03-15,Phone,Product affinity
EV2248,HCP100822,2026-02-14,Email,Product affinity
EV2248,HCP100617,2026-03-01,Email,Geographic proximity
EV2248,HCP100390,2026-02-24,Email,Product affinity
EV2248,HCP100785,2026-03-05,Phone,Combination of factors
EV2248,HCP101315,2026-03-03,Email,Geographic proximity
EV2248,HCP102004,2026-03-04,Email,Combination of factors
EV2248,HCP101332,2026-02-16,Email,Product affinity
EV2248,HCP100131,2026-02-14,Rep,Combination of factors
