hcp_id,product,n_observed,n_missing
HCP102004,CARDIVEX,30,2
HCP102004,ENDOSTAT,32,0
HCP102004,NEUROVANT,31,1
HCP102004,ONCOLERA,31,1
HCP102005,CARDIVEX,24,8
HCP102005,ENDOSTAT,24,8
HCP102005,NEUROVANT,23,9
HCP102005,ONCOLERA,24,8
HCP102006,CARDIVEX,32,0
HCP102006,NEUROVANT,30,2
HCP102007,CARDIVEX,31,1
HCP102007,ENDOSTAT,32,0
HCP102007,NEUROVANT,32,0
HCP102007,ONCOLERA,32,0
HCP102008,CARDIVEX,31,1
HCP102008,ONCOLERA,32,0
HCP102009,CARDIVEX,31,1
HCP102009,ENDOSTAT,32,0
HCP102009,NEUROVANT,32,0
HCP102010,CARDIVEX,31,1
HCP102010,ENDOSTAT,30,2
HCP102011,CARDIVEX,31,1
HCP102011,ENDOSTAT,31,1
HCP102011,NEUROVANT,32,0
HCP102012,CARDIVEX,31,1
HCP102012,ENDOSTAT,32,0
HCP102012,ONCOLERA,31,1
HCP102013,CARDIVEX,32,0
HCP102013,ENDOSTAT,32,0
HCP102013,NEUROVANT,32,0
HCP102014,CARDIVEX,31,1
HCP102014,ONCOLERA,31,1
HCP102015,ENDOSTAT,30,2
HCP102015,ONCOLERA,32,0
HCP102016,CARDIVEX,32,0
HCP102016,ENDOSTAT,32,0
HCP102016,NEUROVANT,32,0
HCP102017,CARDIVEX,30,2
HCP102017,NEUROVANT,32,0
HCP102017,ONCOLERA,32,0
HCP102018,CARDIVEX,29,3
HCP102018,ENDOSTAT,31,1
HCP102018,NEUROVANT,32,0
HCP102019,ENDOSTAT,32,0
HCP102019,ONCOLERA,31,1
HCP102020,CARDIVEX,31,1
HCP102020,ENDOSTAT,31,1
HCP102020,NEUROVANT,32,0
HCP102021,CARDIVEX,31,1
HCP102021,ENDOSTAT,32,0
HCP102021,NEUROVANT,30,2
HCP102022,CARDIVEX,31,1
HCP102022,ENDOSTAT,29,3
HCP102022,NEUROVANT,32,0
HCP102023,ENDOSTAT,30,2
HCP102023,ONCOLERA,32,0
HCP102024,CARDIVEX,31,1
HCP102024,ENDOSTAT,31,1
HCP102024,NEUROVANT,31,1
HCP102024,ONCOLERA,31,1
HCP102025,ENDOSTAT,31,1
HCP102025,NEUROVANT,31,1
HCP102026,CARDIVEX,32,0
HCP102026,ENDOSTAT,32,0
HCP102026,NEUROVANT,31,1
HCP102027,CARDIVEX,32,0
HCP102028,CARDIVEX,32,0
HCP102028,ENDOSTAT,32,0
HCP102028,NEUROVANT,31,1
HCP102028,ONCOLERA,31,1
HCP102029,CARDIVEX,32,0
HCP102029,ENDOSTAT,31,1
HCP102030,ENDOSTAT,31,1
HCP102030,NEUROVANT,30,2
HCP102030,ONCOLERA,31,1
HCP102031,CARDIVEX,31,1
HCP102031,ENDOSTAT,30,2
HCP102031,NEUROVANT,32,0
HCP102031,ONCOLERA,31,1
HCP102032,ENDOSTAT,32,0
HCP102032,ONCOLERA,30,2
HCP102033,ENDOSTAT,31,1
HCP102033,NEUROVANT,32,0
HCP102033,ONCOLERA,32,0
HCP102034,CARDIVEX,30,2
HCP102034,ENDOSTAT,30,2
HCP102034,NEUROVANT,29,3
HCP102034,ONCOLERA,31,1
HCP102035,ENDOSTAT,23,9
HCP102035,ONCOLERA,23,9
HCP102036,ENDOSTAT,32,0
HCP102036,NEUROVANT,32,0
HCP102036,ONCOLERA,32,0
HCP102037,ENDOSTAT,31,1
HCP102037,ONCOLERA,31,1
HCP102038,CARDIVEX,31,1
HCP102038,ENDOSTAT,31,1
HCP102038,NEUROVANT,32,0
HCP102039,CARDIVEX,32,0
HCP102039,ENDOSTAT,31,1
HCP102039,ONCOLERA,32,0
HCP102040,CARDIVEX,31,1
HCP102040,ENDOSTAT,31,1
HCP102040,ONCOLERA,32,0
HCP102041,CARDIVEX,31,1
HCP102041,ENDOSTAT,32,0
HCP102042,ENDOSTAT,32,0
HCP102042,ONCOLERA,32,0
HCP102043,CARDIVEX,31,1
HCP102043,ENDOSTAT,32,0
HCP102043,NEUROVANT,31,1
HCP102044,ENDOSTAT,32,0
HCP102044,NEUROVANT,30,2
HCP102044,ONCOLERA,30,2
HCP102045,CARDIVEX,31,1
HCP102045,ENDOSTAT,32,0
HCP102046,CARDIVEX,32,0
HCP102046,ONCOLERA,32,0
HCP102047,CARDIVEX,31,1
HCP102047,ENDOSTAT,31,1
HCP102047,NEUROVANT,31,1
HCP102048,CARDIVEX,30,2
HCP102048,ENDOSTAT,32,0
HCP102048,NEUROVANT,30,2
HCP102048,ONCOLERA,31,1
HCP102049,CARDIVEX,32,0
HCP102049,ENDOSTAT,32,0
HCP102049,NEUROVANT,31,1
HCP102049,ONCOLERA,31,1
HCP102050,ENDOSTAT,32,0
HCP102050,NEUROVANT,31,1
HCP102051,CARDIVEX,32,0
HCP102051,ENDOSTAT,31,1
HCP102052,CARDIVEX,31,1
HCP102052,ENDOSTAT,31,1
HCP102052,NEUROVANT,30,2
HCP102052,ONCOLERA,31,1
HCP102053,CARDIVEX,31,1
HCP102053,ENDOSTAT,32,0
HCP102053,NEUROVANT,30,2
HCP102054,ENDOSTAT,32,0
HCP102054,NEUROVANT,32,0
HCP102054,ONCOLERA,31,1
HCP102055,CARDIVEX,30,2
HCP102055,ENDOSTAT,31,1
HCP102055,NEUROVANT,31,1
HCP102056,ENDOSTAT,31,1
HCP102056,NEUROVANT,31,1
HCP102057,CARDIVEX,32,0
HCP102057,ENDOSTAT,32,0
HCP102057,ONCOLERA,30,2
HCP102058,ENDOSTAT,31,1
HCP102058,NEUROVANT,32,0
HCP102058,ONCOLERA,31,1
HCP102059,CARDIVEX,32,0
HCP102060,CARDIVEX,32,0
HCP102060,ENDOSTAT,31,1
HCP102060,NEUROVANT,32,0
HCP102061,CARDIVEX,31,1
HCP102061,ENDOSTAT,31,1
HCP102061,NEUROVANT,31,1
HCP102061,ONCOLERA,31,1
HCP102062,CARDIVEX,31,1
HCP102062,ENDOSTAT,30,2
HCP102063,CARDIVEX,31,1
HCP102063,ENDOSTAT,31,1
HCP102064,CARDIVEX,31,1
HCP102064,ENDOSTAT,32,0
HCP102064,NEUROVANT,32,0
HCP102065,ONCOLERA,31,1
HCP102066,CARDIVEX,30,2
HCP102066,ENDOSTAT,32,0
HCP102066,ONCOLERA,32,0
HCP102067,CARDIVEX,32,0
HCP102067,ENDOSTAT,31,1
HCP102068,CARDIVEX,32,0
HCP102068,ENDOSTAT,32,0
HCP102068,NEUROVANT,32,0
HCP102068,ONCOLERA,31,1
HCP102069,NEUROVANT,31,1
HCP102070,CARDIVEX,32,0
HCP102070,ENDOSTAT,30,2
HCP102071,CARDIVEX,32,0
HCP102071,ENDOSTAT,32,0
HCP102071,ONCOLERA,32,0
HCP102072,CARDIVEX,30,2
HCP102072,ENDOSTAT,31,1
HCP102073,CARDIVEX,31,1
HCP102073,ENDOSTAT,32,0
HCP102073,NEUROVANT,31,1
HCP102074,ONCOLERA,30,2
HCP102075,CARDIVEX,32,0
HCP102075,ENDOSTAT,31,1
HCP102075,NEUROVANT,29,3
HCP102075,ONCOLERA,32,0
HCP102076,ENDOSTAT,32,0
HCP102076,NEUROVANT,31,1
HCP102076,ONCOLERA,32,0
HCP102077,CARDIVEX,31,1
HCP102077,ENDOSTAT,32,0
HCP102077,NEUROVANT,32,0
HCP102078,ENDOSTAT,31,1
HCP102078,ONCOLERA,30,2
HCP102079,ENDOSTAT,32,0
HCP102079,NEUROVANT,32,0
HCP102080,ENDOSTAT,31,1
HCP102080,ONCOLERA,32,0
HCP102081,CARDIVEX,32,0
HCP102081,ENDOSTAT,31,1
HCP102081,NEUROVANT,31,1
HCP102082,CARDIVEX,32,0
HCP102082,ENDOSTAT,32,0
HCP102082,NEUROVANT,32,0
HCP102083,CARDIVEX,31,1
HCP102083,ENDOSTAT,32,0
HCP102083,NEUROVANT,30,2
HCP102083,ONCOLERA,30,2
HCP102084,CARDIVEX,29,3
HCP102084,NEUROVANT,31,1
HCP102084,ONCOLERA,32,0
HCP102085,CARDIVEX,32,0
HCP102085,ENDOSTAT,30,2
HCP102085,NEUROVANT,31,1
HCP102086,ENDOSTAT,31,1
HCP102086,ONCOLERA,32,0
HCP102087,CARDIVEX,24,8
HCP102087,ENDOSTAT,25,7
HCP102087,NEUROVANT,25,7
HCP102088,CARDIVEX,32,0
HCP102088,ENDOSTAT,31,1
HCP102088,NEUROVANT,32,0
HCP102089,NEUROVANT,32,0
HCP102089,ONCOLERA,31,1
HCP102090,CARDIVEX,32,0
HCP102090,ENDOSTAT,30,2
HCP102090,NEUROVANT,32,0
HCP102090,ONCOLERA,31,1
HCP102091,ENDOSTAT,31,1
HCP102091,NEUROVANT,30,2
HCP102092,CARDIVEX,29,3
HCP102092,ENDOSTAT,32,0
HCP102092,NEUROVANT,32,0
HCP102092,ONCOLERA,31,1
HCP102093,CARDIVEX,32,0
HCP102093,ENDOSTAT,31,1
HCP102093,NEUROVANT,29,3
HCP102094,ENDOSTAT,31,1
HCP102095,ONCOLERA,31,1
HCP102096,CARDIVEX,32,0
HCP102096,ENDOSTAT,32,0
HCP102096,NEUROVANT,30,2
HCP102097,CARDIVEX,23,9
HCP102097,ENDOSTAT,20,12
HCP102097,NEUROVANT,23,9
HCP102098,ENDOSTAT,31,1
HCP102098,NEUROVANT,31,1
HCP102098,ONCOLERA,31,1
HCP102099,CARDIVEX,31,1
HCP102099,ENDOSTAT,31,1
HCP102099,NEUROVANT,31,1
HCP102100,CARDIVEX,31,1
HCP102100,ENDOSTAT,32,0
HCP102100,NEUROVANT,32,0
HCP102100,ONCOLERA,31,1
HCP102101,CARDIVEX,31,1
HCP102101,NEUROVANT,32,0
HCP102101,ONCOLERA,32,0
HCP102102,CARDIVEX,31,1
HCP102102,ENDOSTAT,31,1
HCP102102,NEUROVANT,31,1
HCP102103,ENDOSTAT,31,1
HCP102103,NEUROVANT,32,0
HCP102104,CARDIVEX,30,2
HCP102104,ENDOSTAT,32,0
HCP102104,NEUROVANT,32,0
HCP102105,ENDOSTAT,32,0
HCP102105,NEUROVANT,32,0
HCP102106,CARDIVEX,31,1
HCP102106,ENDOSTAT,32,0
HCP102106,NEUROVANT,32,0
HCP102107,NEUROVANT,30,2
HCP102107,ONCOLERA,32,0
HCP102108,CARDIVEX,32,0
HCP102108,ENDOSTAT,32,0
HCP102108,NEUROVANT,32,0
HCP102109,CARDIVEX,31,1
HCP102109,ENDOSTAT,30,2
HCP102110,CARDIVEX,30,2
HCP102110,ENDOSTAT,28,4
HCP102110,NEUROVANT,31,1
HCP102110,ONCOLERA,31,1
HCP102111,CARDIVEX,30,2
HCP102111,ENDOSTAT,31,1
HCP102111,NEUROVANT,31,1
HCP102111,ONCOLERA,32,0
HCP102112,CARDIVEX,32,0
HCP102112,ENDOSTAT,32,0
HCP102112,ONCOLERA,31,1
HCP102113,CARDIVEX,32,0
HCP102113,ENDOSTAT,31,1
HCP102114,CARDIVEX,31,1
HCP102114,NEUROVANT,31,1
HCP102115,ENDOSTAT,30,2
HCP102115,NEUROVANT,31,1
HCP102115,ONCOLERA,31,1
HCP102116,NEUROVANT,32,0
HCP102116,ONCOLERA,32,0
HCP102117,ONCOLERA,32,0
HCP102118,ENDOSTAT,31,1
HCP102118,NEUROVANT,32,0
HCP102119,CARDIVEX,32,0
HCP102119,ENDOSTAT,31,1
HCP102119,ONCOLERA,32,0
HCP102120,CARDIVEX,30,2
HCP102120,NEUROVANT,32,0
HCP102121,CARDIVEX,32,0
HCP102121,ENDOSTAT,31,1
HCP102122,CARDIVEX,29,3
HCP102122,ENDOSTAT,32,0
HCP102122,NEUROVANT,31,1
HCP102123,ENDOSTAT,32,0
HCP102123,NEUROVANT,31,1
HCP102124,CARDIVEX,31,1
HCP102124,ENDOSTAT,31,1
HCP102124,NEUROVANT,32,0
HCP102124,ONCOLERA,32,0
HCP102125,CARDIVEX,31,1
HCP102125,ENDOSTAT,32,0
HCP102125,NEUROVANT,29,3
HCP102126,ENDOSTAT,30,2
HCP102126,ONCOLERA,31,1
HCP102127,CARDIVEX,31,1
HCP102127,ENDOSTAT,31,1
HCP102127,ONCOLERA,32,0
HCP102128,CARDIVEX,31,1
HCP102128,ENDOSTAT,31,1
HCP102129,CARDIVEX,31,1
HCP102129,ENDOSTAT,31,1
HCP102129,NEUROVANT,32,0
HCP102130,CARDIVEX,32,0
HCP102130,ENDOSTAT,32,0
HCP102130,NEUROVANT,32,0
HCP102130,ONCOLERA,31,1
HCP102131,CARDIVEX,31,1
HCP102131,ENDOSTAT,28,4
HCP102131,NEUROVANT,32,0
HCP102132,CARDIVEX,31,1
HCP102132,ENDOSTAT,31,1
HCP102132,NEUROVANT,31,1
HCP102133,CARDIVEX,32,0
HCP102133,ENDOSTAT,32,0
HCP102133,NEUROVANT,32,0
HCP102134,CARDIVEX,32,0
HCP102134,NEUROVANT,29,3
HCP102135,CARDIVEX,32,0
HCP102135,NEUROVANT,30,2
HCP102136,CARDIVEX,32,0
HCP102136,ENDOSTAT,31,1
HCP102136,NEUROVANT,31,1
HCP102137,NEUROVANT,32,0
HCP102138,CARDIVEX,31,1
HCP102138,ENDOSTAT,31,1
HCP102138,NEUROVANT,32,0
HCP102138,ONCOLERA,32,0
HCP102139,ENDOSTAT,32,0
HCP102140,CARDIVEX,31,1
HCP102140,ENDOSTAT,31,1
HCP102140,NEUROVANT,32,0
HCP102141,CARDIVEX,28,4
HCP102141,ENDOSTAT,32,0
HCP102141,ONCOLERA,29,3
HCP102142,ONCOLERA,31,1
HCP102143,CARDIVEX,32,0
HCP102143,ENDOSTAT,31,1
HCP102143,NEUROVANT,32,0
HCP102143,ONCOLERA,32,0
HCP102144,ENDOSTAT,29,3
HCP102144,NEUROVANT,32,0
HCP102145,CARDIVEX,29,3
HCP102145,ENDOSTAT,31,1
HCP102145,NEUROVANT,31,1
HCP102145,ONCOLERA,32,0
HCP102146,CARDIVEX,30,2
HCP102146,ENDOSTAT,30,2
HCP102147,ENDOSTAT,31,1
HCP102147,NEUROVANT,32,0
HCP102147,ONCOLERA,31,1
HCP102148,CARDIVEX,31,1
HCP102148,ENDOSTAT,32,0
HCP102149,CARDIVEX,31,1
HCP102149,ENDOSTAT,32,0
HCP102149,NEUROVANT,32,0
HCP102150,CARDIVEX,32,0
HCP102150,ENDOSTAT,32,0
HCP102150,ONCOLERA,32,0
HCP102151,ENDOSTAT,31,1
HCP102151,NEUROVANT,30,2
HCP102151,ONCOLERA,31,1
HCP102152,CARDIVEX,32,0
HCP102152,ENDOSTAT,30,2
HCP102152,NEUROVANT,32,0
HCP102153,CARDIVEX,32,0
HCP102153,ENDOSTAT,32,0
HCP102153,NEUROVANT,31,1
HCP102153,ONCOLERA,30,2
HCP102154,ENDOSTAT,30,2
HCP102154,NEUROVANT,32,0
HCP102155,CARDIVEX,31,1
HCP102155,ENDOSTAT,32,0
HCP102155,NEUROVANT,32,0
HCP102156,CARDIVEX,32,0
HCP102156,ENDOSTAT,32,0
HCP102156,NEUROVANT,31,1
HCP102157,ENDOSTAT,31,1
HCP102157,ONCOLERA,32,0
HCP102158,NEUROVANT,31,1
HCP102159,CARDIVEX,31,1
HCP102159,ENDOSTAT,31,1
HCP102159,NEUROVANT,31,1
HCP102159,ONCOLERA,31,1
HCP102160,CARDIVEX,31,1
HCP102160,ENDOSTAT,30,2
HCP102160,NEUROVANT,31,1
HCP102161,CARDIVEX,32,0
HCP102161,ENDOSTAT,31,1
HCP102161,NEUROVANT,31,1
HCP102162,CARDIVEX,30,2
HCP102162,ENDOSTAT,31,1
HCP102162,NEUROVANT,31,1
HCP102162,ONCOLERA,32,0
HCP102163,CARDIVEX,30,2
HCP102163,ENDOSTAT,31,1
HCP102163,NEUROVANT,31,1
HCP102164,ENDOSTAT,31,1
HCP102164,NEUROVANT,32,0
HCP102164,ONCOLERA,31,1
HCP102165,NEUROVANT,30,2
HCP102166,CARDIVEX,31,1
HCP102166,ENDOSTAT,30,2
HCP102166,NEUROVANT,31,1
HCP102167,CARDIVEX,31,1
HCP102167,ENDOSTAT,32,0
HCP102167,NEUROVANT,32,0
HCP102168,CARDIVEX,31,1
HCP102168,ENDOSTAT,32,0
HCP102168,ONCOLERA,30,2
HCP102169,CARDIVEX,32,0
HCP102169,ENDOSTAT,31,1
HCP102169,NEUROVANT,32,0
HCP102170,CARDIVEX,28,4
HCP102170,ENDOSTAT,28,4
HCP102170,NEUROVANT,28,4
HCP102170,ONCOLERA,26,6
HCP102171,ENDOSTAT,32,0
HCP102171,NEUROVANT,31,1
HCP102172,CARDIVEX,32,0
HCP102172,ENDOSTAT,31,1
HCP102172,ONCOLERA,31,1
HCP102173,ENDOSTAT,31,1
HCP102174,CARDIVEX,32,0
HCP102174,ENDOSTAT,32,0
HCP102175,CARDIVEX,32,0
HCP102175,ENDOSTAT,31,1
HCP102175,NEUROVANT,31,1
HCP102175,ONCOLERA,32,0
HCP102176,CARDIVEX,32,0
HCP102176,ENDOSTAT,32,0
HCP102176,NEUROVANT,31,1
HCP102177,CARDIVEX,32,0
HCP102177,ENDOSTAT,31,1
HCP102177,NEUROVANT,31,1
HCP102178,CARDIVEX,31,1
HCP102178,ENDOSTAT,32,0
HCP102178,NEUROVANT,31,1
HCP102178,ONCOLERA,31,1
HCP102179,CARDIVEX,32,0
HCP102179,ENDOSTAT,32,0
HCP102179,NEUROVANT,32,0
HCP102179,ONCOLERA,32,0
HCP102180,ENDOSTAT,30,2
HCP102180,NEUROVANT,31,1
HCP102181,CARDIVEX,32,0
HCP102181,NEUROVANT,32,0
HCP102182,CARDIVEX,32,0
HCP102182,ENDOSTAT,32,0
HCP102183,CARDIVEX,32,0
HCP102183,ENDOSTAT,31,1
HCP102184,CARDIVEX,32,0
HCP102184,ENDOSTAT,31,1
HCP102184,NEUROVANT,31,1
HCP102185,CARDIVEX,32,0
HCP102185,ENDOSTAT,32,0
HCP102185,NEUROVANT,32,0
HCP102185,ONCOLERA,31,1
HCP102186,ENDOSTAT,31,1
HCP102186,NEUROVANT,32,0
HCP102186,ONCOLERA,31,1
HCP102187,NEUROVANT,32,0
HCP102187,ONCOLERA,31,1
HCP102188,CARDIVEX,30,2
HCP102188,ENDOSTAT,31,1
HCP102188,NEUROVANT,32,0
HCP102188,ONCOLERA,32,0
HCP102189,CARDIVEX,32,0
HCP102189,ENDOSTAT,31,1
HCP102189,NEUROVANT,30,2
HCP102190,CARDIVEX,32,0
HCP102190,ENDOSTAT,32,0
HCP102190,NEUROVANT,31,1
HCP102190,ONCOLERA,32,0
HCP102191,CARDIVEX,32,0
HCP102191,NEUROVANT,30,2
HCP102191,ONCOLERA,31,1
HCP102192,CARDIVEX,32,0
HCP102192,NEUROVANT,31,1
HCP102193,CARDIVEX,32,0
HCP102193,NEUROVANT,31,1
HCP102193,ONCOLERA,31,1
HCP102194,ENDOSTAT,32,0
HCP102194,NEUROVANT,31,1
HCP102195,CARDIVEX,32,0
HCP102195,ENDOSTAT,32,0
HCP102195,NEUROVANT,31,1
HCP102196,CARDIVEX,31,1
HCP102196,ENDOSTAT,29,3
HCP102196,NEUROVANT,30,2
HCP102196,ONCOLERA,31,1
HCP102197,CARDIVEX,32,0
HCP102197,ENDOSTAT,31,1
HCP102198,CARDIVEX,31,1
HCP102198,ENDOSTAT,30,2
HCP102198,ONCOLERA,32,0
HCP102199,CARDIVEX,32,0
HCP102199,ENDOSTAT,32,0
HCP102199,NEUROVANT,31,1
HCP102199,ONCOLERA,32,0
HCP102200,CARDIVEX,31,1
HCP102200,ENDOSTAT,32,0
HCP102201,CARDIVEX,31,1
HCP102201,ENDOSTAT,32,0
HCP102201,NEUROVANT,32,0
HCP102202,CARDIVEX,32,0
HCP102202,ENDOSTAT,32,0
HCP102202,NEUROVANT,31,1
HCP102203,ENDOSTAT,32,0
HCP102203,NEUROVANT,32,0
HCP102203,ONCOLERA,31,1
HCP102204,CARDIVEX,31,1
HCP102204,ENDOSTAT,30,2
HCP102205,ENDOSTAT,31,1
HCP102205,ONCOLERA,31,1
HCP102206,ENDOSTAT,24,8
HCP102206,NEUROVANT,25,7
HCP102207,CARDIVEX,32,0
HCP102207,ENDOSTAT,32,0
HCP102207,NEUROVANT,31,1
HCP102208,CARDIVEX,32,0
HCP102208,ENDOSTAT,32,0
HCP102208,NEUROVANT,32,0
HCP102208,ONCOLERA,31,1
HCP102209,CARDIVEX,30,2
HCP102209,ENDOSTAT,31,1
HCP102210,CARDIVEX,26,6
HCP102210,ENDOSTAT,25,7
HCP102211,CARDIVEX,32,0
HCP102211,ENDOSTAT,32,0
HCP102211,ONCOLERA,31,1
HCP102212,CARDIVEX,31,1
HCP102212,NEUROVANT,29,3
HCP102213,CARDIVEX,32,0
HCP102213,ENDOSTAT,32,0
HCP102213,NEUROVANT,30,2
HCP102214,ENDOSTAT,31,1
HCP102215,CARDIVEX,30,2
HCP102215,ENDOSTAT,31,1
HCP102215,NEUROVANT,32,0
HCP102216,CARDIVEX,32,0
HCP102216,ENDOSTAT,31,1
HCP102216,ONCOLERA,32,0
HCP102217,CARDIVEX,31,1
HCP102217,ENDOSTAT,32,0
HCP102217,NEUROVANT,32,0
HCP102218,CARDIVEX,32,0
HCP102218,ENDOSTAT,31,1
HCP102218,NEUROVANT,32,0
HCP102219,CARDIVEX,30,2
HCP102219,ENDOSTAT,31,1
HCP102219,NEUROVANT,30,2
HCP102220,ENDOSTAT,31,1
HCP102220,NEUROVANT,32,0
HCP102221,CARDIVEX,31,1
HCP102221,ENDOSTAT,32,0
HCP102221,NEUROVANT,31,1
HCP102222,CARDIVEX,32,0
HCP102222,ENDOSTAT,30,2
HCP102222,NEUROVANT,31,1
HCP102222,ONCOLERA,32,0
HCP102223,CARDIVEX,30,2
HCP102223,ENDOSTAT,29,3
HCP102224,CARDIVEX,31,1
HCP102224,ENDOSTAT,32,0
HCP102224,NEUROVANT,31,1
HCP102225,CARDIVEX,31,1
HCP102225,ENDOSTAT,31,1
HCP102225,ONCOLERA,31,1
HCP102226,CARDIVEX,32,0
HCP102226,ENDOSTAT,31,1
HCP102227,ENDOSTAT,31,1
HCP102227,NEUROVANT,32,0
HCP102227,ONCOLERA,31,1
HCP102228,CARDIVEX,32,0
HCP102228,ENDOSTAT,31,1
HCP102228,ONCOLERA,32,0
HCP102229,ENDOSTAT,32,0
HCP102229,NEUROVANT,32,0
HCP102229,ONCOLERA,32,0
HCP102230,CARDIVEX,30,2
HCP102230,ENDOSTAT,31,1
HCP102230,NEUROVANT,31,1
HCP102231,CARDIVEX,32,0
HCP102231,ENDOSTAT,32,0
HCP102231,NEUROVANT,31,1
HCP102231,ONCOLERA,29,3
HCP102232,CARDIVEX,32,0
HCP102232,ONCOLERA,31,1
HCP102233,ENDOSTAT,32,0
HCP102233,NEUROVANT,30,2
HCP102234,CARDIVEX,30,2
HCP102234,ENDOSTAT,31,1
HCP102234,NEUROVANT,31,1
HCP102235,CARDIVEX,31,1
HCP102235,ENDOSTAT,31,1
HCP102235,ONCOLERA,32,0
HCP102236,ONCOLERA,30,2
HCP102237,CARDIVEX,32,0
HCP102237,ENDOSTAT,30,2
HCP102237,NEUROVANT,30,2
HCP102238,ENDOSTAT,31,1
HCP102238,ONCOLERA,31,1
HCP102239,CARDIVEX,30,2
HCP102239,ENDOSTAT,32,0
HCP102239,NEUROVANT,30,2
HCP102240,CARDIVEX,32,0
HCP102240,ENDOSTAT,32,0
HCP102240,NEUROVANT,32,0
HCP102241,CARDIVEX,31,1
HCP102241,ENDOSTAT,32,0
HCP102241,NEUROVANT,32,0
HCP102241,ONCOLERA,32,0
HCP102242,ONCOLERA,31,1
HCP102243,CARDIVEX,32,0
HCP102243,NEUROVANT,31,1
HCP102243,ONCOLERA,32,0
HCP102244,CARDIVEX,32,0
HCP102244,ENDOSTAT,32,0
HCP102244,NEUROVANT,31,1
HCP102244,ONCOLERA,32,0
HCP102245,ONCOLERA,31,1
HCP102246,CARDIVEX,32,0
HCP102246,ENDOSTAT,32,0
HCP102247,CARDIVEX,32,0
HCP102247,ENDOSTAT,31,1
HCP102248,CARDIVEX,31,1
HCP102248,ENDOSTAT,31,1
HCP102248,NEUROVANT,32,0
HCP102248,ONCOLERA,32,0
HCP102249,CARDIVEX,32,0
HCP102249,ENDOSTAT,29,3
HCP102249,NEUROVANT,32,0
HCP102249,ONCOLERA,32,0
HCP102250,CARDIVEX,32,0
HCP102250,ENDOSTAT,32,0
HCP102250,NEUROVANT,31,1
HCP102250,ONCOLERA,31,1
HCP102251,CARDIVEX,31,1
HCP102251,ENDOSTAT,31,1
HCP102251,ONCOLERA,32,0
HCP102252,CARDIVEX,22,10
HCP102252,ENDOSTAT,24,8
HCP102252,NEUROVANT,24,8
HCP102252,ONCOLERA,23,9
HCP102253,CARDIVEX,30,2
HCP102253,ENDOSTAT,30,2
HCP102253,NEUROVANT,32,0
HCP102254,CARDIVEX,32,0
HCP102254,ENDOSTAT,32,0
HCP102254,NEUROVANT,31,1
HCP102254,ONCOLERA,30,2
HCP102255,CARDIVEX,28,4
HCP102255,ENDOSTAT,27,5
HCP102255,NEUROVANT,27,5
HCP102255,ONCOLERA,26,6
HCP102256,CARDIVEX,29,3
HCP102256,ENDOSTAT,31,1
HCP102256,NEUROVANT,31,1
HCP102257,CARDIVEX,31,1
HCP102257,ENDOSTAT,31,1
HCP102257,ONCOLERA,32,0
HCP102258,NEUROVANT,31,1
HCP102258,ONCOLERA,31,1
HCP102259,CARDIVEX,31,1
HCP102259,ENDOSTAT,32,0
HCP102259,NEUROVANT,32,0
HCP102260,CARDIVEX,30,2
HCP102260,ENDOSTAT,32,0
HCP102260,ONCOLERA,32,0
HCP102261,CARDIVEX,29,3
HCP102261,ENDOSTAT,31,1
HCP102261,ONCOLERA,29,3
HCP102262,NEUROVANT,32,0
HCP102263,ENDOSTAT,31,1
HCP102263,NEUROVANT,30,2
HCP102264,CARDIVEX,32,0
HCP102264,ENDOSTAT,31,1
HCP102264,NEUROVANT,31,1
HCP102265,CARDIVEX,32,0
HCP102265,NEUROVANT,31,1
HCP102265,ONCOLERA,31,1
HCP102266,CARDIVEX,32,0
HCP102266,ENDOSTAT,31,1
HCP102266,NEUROVANT,32,0
HCP102267,CARDIVEX,31,1
HCP102267,ENDOSTAT,32,0
HCP102268,CARDIVEX,32,0
HCP102268,ENDOSTAT,32,0
HCP102268,NEUROVANT,30,2
HCP102268,ONCOLERA,32,0
HCP102269,ENDOSTAT,32,0
HCP102269,NEUROVANT,32,0
HCP102269,ONCOLERA,32,0
HCP102270,ENDOSTAT,32,0
HCP102270,NEUROVANT,30,2
HCP102270,ONCOLERA,32,0
HCP102271,NEUROVANT,31,1
HCP102271,ONCOLERA,32,0
HCP102272,CARDIVEX,32,0
HCP102272,ENDOSTAT,31,1
HCP102272,NEUROVANT,31,1
HCP102273,CARDIVEX,32,0
HCP102273,ENDOSTAT,32,0
HCP102273,NEUROVANT,32,0
HCP102274,CARDIVEX,32,0
HCP102274,ENDOSTAT,31,1
HCP102275,CARDIVEX,30,2
HCP102275,ENDOSTAT,31,1
HCP102275,NEUROVANT,30,2
HCP102275,ONCOLERA,32,0
HCP102276,CARDIVEX,32,0
HCP102276,NEUROVANT,32,0
HCP102276,ONCOLERA,31,1
HCP102277,CARDIVEX,32,0
HCP102277,ENDOSTAT,31,1
HCP102277,ONCOLERA,31,1
HCP102278,NEUROVANT,32,0
HCP102279,NEUROVANT,30,2
HCP102280,CARDIVEX,31,1
HCP102280,ENDOSTAT,31,1
HCP102281,NEUROVANT,30,2
HCP102282,CARDIVEX,32,0
HCP102282,ENDOSTAT,30,2
HCP102282,NEUROVANT,30,2
HCP102283,CARDIVEX,30,2
HCP102283,ENDOSTAT,31,1
