master_hcp_id,event_id,event_date,group,exclusion_reason,contaminated
HCP102223,EV2221,2026-01-25,control_candidate,,False
HCP100714,EV2221,2026-01-25,control_candidate,,False
HCP100241,EV2221,2026-01-25,treatment,,False
HCP100657,EV2221,2026-01-25,treatment,,False
HCP100808,EV2221,2026-01-25,control_candidate,,False
HCP101513,EV2221,2026-01-25,control_candidate,,False
HCP101582,EV2221,2026-01-25,treatment,,False
HCP101249,EV2221,2026-01-25,treatment,,False
HCP102174,EV2221,2026-01-25,control_candidate,,False
HCP102053,EV2221,2026-01-25,control_candidate,,False
HCP102344,EV2221,2026-01-25,treatment,,False
HCP102218,EV2221,2026-01-25,treatment,,False
HCP101575,EV2221,2026-01-25,control_candidate,,False
HCP101156,EV2221,2026-01-25,treatment,,False
HCP101950,EV2221,2026-01-25,excluded,insufficient_pre_event_rx_history,False
HCP100827,EV2221,2026-01-25,control_candidate,,False
HCP100865,EV2221,2026-01-25,treatment,,False
HCP102460,EV2221,2026-01-25,excluded,insufficient_pre_event_rx_history,False
HCP100730,EV2221,2026-01-25,control_candidate,,False
HCP100786,EV2221,2026-01-25,control_candidate,,False
HCP101699,EV2221,2026-01-25,control_candidate,,False
HCP102367,EV2221,2026-01-25,treatment,,False
HCP101146,EV2221,2026-01-25,treatment,,False
HCP101706,EV2221,2026-01-25,control_candidate,,False
HCP102341,EV2221,2026-01-25,control_candidate,,False
HCP101604,EV2221,2026-01-25,control_candidate,,False
HCP100600,EV2221,2026-01-25,control_candidate,,False
HCP101502,EV2221,2026-01-25,control_candidate,,False
HCP101287,EV2221,2026-01-25,control_candidate,,False
HCP100454,EV2221,2026-01-25,control_candidate,,False
HCP100490,EV2221,2026-01-25,excluded,insufficient_pre_event_rx_history,False
HCP102368,EV2221,2026-01-25,control_candidate,,False
HCP102066,EV2221,2026-01-25,control_candidate,,False
HCP101083,EV2221,2026-01-25,treatment,,False
HCP102374,EV2221,2026-01-25,treatment,,False
HCP100497,EV2221,2026-01-25,control_candidate,,False
HCP102209,EV2221,2026-01-25,treatment,,False
HCP100939,EV2221,2026-01-25,excluded,contaminated_overlapping_exposure,True
HCP101937,EV2221,2026-01-25,control_candidate,,False
HCP101652,EV2221,2026-01-25,excluded,contaminated_overlapping_exposure,True
HCP100489,EV2221,2026-01-25,control_candidate,,False
HCP100266,EV2221,2026-01-25,control_candidate,,False
HCP101816,EV2221,2026-01-25,treatment,,False
HCP100048,EV2221,2026-01-25,treatment,,False
HCP100046,EV2221,2026-01-25,control_candidate,,False
HCP100941,EV2221,2026-01-25,control_candidate,,False
HCP100594,EV2221,2026-01-25,treatment,,False
HCP100783,EV2221,2026-01-25,control_candidate,,False
HCP101058,EV2221,2026-01-25,treatment,,False
HCP101483,EV2221,2026-01-25,treatment,,False
HCP102385,EV2221,2026-01-25,excluded,contaminated_overlapping_exposure,True
HCP102167,EV2221,2026-01-25,control_candidate,,False
HCP102449,EV2221,2026-01-25,treatment,,False
HCP102387,EV2221,2026-01-25,control_candidate,,False
HCP101736,EV2221,2026-01-25,control_candidate,,False
HCP101677,EV2221,2026-01-25,treatment,,False
HCP100023,EV2221,2026-01-25,control_candidate,,False
HCP100027,EV2221,2026-01-25,control_candidate,,False
HCP101863,EV2221,2026-01-25,control_candidate,,False
HCP101215,EV2221,2026-01-25,control_candidate,,False
HCP101980,EV2221,2026-01-25,treatment,,False
HCP101439,EV2221,2026-01-25,control_candidate,,False
HCP102439,EV2221,2026-01-25,control_candidate,,False
HCP101201,EV2221,2026-01-25,control_candidate,,False
HCP100081,EV2221,2026-01-25,control_candidate,,False
HCP100508,EV2222,2026-01-26,control_candidate,,False
HCP102127,EV2222,2026-01-26,control_candidate,,False
HCP100664,EV2222,2026-01-26,control_candidate,,False
HCP100620,EV2222,2026-01-26,control_candidate,,False
HCP100040,EV2222,2026-01-26,control_candidate,,False
HCP101366,EV2222,2026-01-26,control_candidate,,False
HCP101860,EV2222,2026-01-26,excluded,contaminated_overlapping_exposure,True
HCP101331,EV2222,2026-01-26,control_candidate,,False
HCP100234,EV2222,2026-01-26,control_candidate,,False
HCP101315,EV2222,2026-01-26,control_candidate,,False
HCP101760,EV2222,2026-01-26,excluded,insufficient_pre_event_rx_history,False
HCP100336,EV2222,2026-01-26,control_candidate,,False
HCP102351,EV2222,2026-01-26,control_candidate,,False
HCP102341,EV2222,2026-01-26,control_candidate,,False
HCP102484,EV2222,2026-01-26,control_candidate,,False
HCP100856,EV2222,2026-01-26,control_candidate,,False
HCP101938,EV2222,2026-01-26,excluded,insufficient_pre_event_rx_history,False
HCP102363,EV2222,2026-01-26,control_candidate,,False
HCP102489,EV2222,2026-01-26,treatment,,False
HCP100095,EV2222,2026-01-26,control_candidate,,False
HCP101130,EV2222,2026-01-26,excluded,insufficient_pre_event_rx_history,False
HCP101365,EV2222,2026-01-26,control_candidate,,False
HCP100973,EV2222,2026-01-26,control_candidate,,False
HCP101825,EV2222,2026-01-26,control_candidate,,False
HCP101879,EV2222,2026-01-26,control_candidate,,False
HCP102423,EV2222,2026-01-26,control_candidate,,False
HCP101272,EV2222,2026-01-26,control_candidate,,False
HCP102146,EV2222,2026-01-26,control_candidate,,False
HCP100778,EV2222,2026-01-26,control_candidate,,False
HCP102443,EV2222,2026-01-26,control_candidate,,False
HCP102413,EV2222,2026-01-26,excluded,insufficient_pre_event_rx_history,False
HCP102452,EV2222,2026-01-26,treatment,,False
HCP101506,EV2222,2026-01-26,control_candidate,,False
HCP102398,EV2222,2026-01-26,control_candidate,,False
HCP100148,EV2222,2026-01-26,control_candidate,,False
HCP101595,EV2222,2026-01-26,control_candidate,,False
HCP102059,EV2222,2026-01-26,control_candidate,,False
HCP101881,EV2222,2026-01-26,control_candidate,,False
HCP101651,EV2222,2026-01-26,control_candidate,,False
HCP102336,EV2222,2026-01-26,treatment,,False
HCP101976,EV2222,2026-01-26,control_candidate,,False
HCP102097,EV2222,2026-01-26,excluded,insufficient_pre_event_rx_history,False
HCP100139,EV2222,2026-01-26,control_candidate,,False
HCP102179,EV2222,2026-01-26,control_candidate,,False
HCP100782,EV2222,2026-01-26,control_candidate,,False
HCP101410,EV2222,2026-01-26,control_candidate,,False
HCP101382,EV2222,2026-01-26,control_candidate,,False
HCP101562,EV2222,2026-01-26,control_candidate,,False
HCP102022,EV2222,2026-01-26,control_candidate,,False
HCP101165,EV2222,2026-01-26,control_candidate,,False
HCP102373,EV2222,2026-01-26,control_candidate,,False
HCP102002,EV2222,2026-01-26,control_candidate,,False
HCP101193,EV2222,2026-01-26,treatment,,False
HCP102077,EV2222,2026-01-26,control_candidate,,False
HCP100138,EV2222,2026-01-26,control_candidate,,False
HCP101763,EV2222,2026-01-26,control_candidate,,False
HCP100115,EV2222,2026-01-26,control_candidate,,False
HCP101447,EV2222,2026-01-26,excluded,contaminated_overlapping_exposure,True
HCP102021,EV2222,2026-01-26,control_candidate,,False
HCP101383,EV2222,2026-01-26,control_candidate,,False
HCP100462,EV2223,2026-01-28,excluded,contaminated_overlapping_exposure,True
HCP102052,EV2223,2026-01-28,control_candidate,,False
HCP101399,EV2223,2026-01-28,control_candidate,,False
HCP101559,EV2223,2026-01-28,excluded,contaminated_overlapping_exposure,True
HCP101944,EV2223,2026-01-28,control_candidate,,False
HCP101713,EV2223,2026-01-28,excluded,insufficient_pre_event_rx_history,False
HCP100920,EV2223,2026-01-28,treatment,,False
HCP102234,EV2223,2026-01-28,control_candidate,,False
HCP101242,EV2223,2026-01-28,control_candidate,,False
HCP101797,EV2223,2026-01-28,control_candidate,,False
HCP101027,EV2223,2026-01-28,control_candidate,,False
HCP102332,EV2223,2026-01-28,control_candidate,,False
HCP101516,EV2223,2026-01-28,control_candidate,,False
HCP101435,EV2223,2026-01-28,control_candidate,,False
HCP101805,EV2223,2026-01-28,control_candidate,,False
HCP100778,EV2223,2026-01-28,control_candidate,,False
HCP102099,EV2223,2026-01-28,control_candidate,,False
HCP100096,EV2223,2026-01-28,control_candidate,,False
HCP102247,EV2223,2026-01-28,control_candidate,,False
HCP101133,EV2223,2026-01-28,control_candidate,,False
HCP101957,EV2223,2026-01-28,control_candidate,,False
HCP100420,EV2223,2026-01-28,control_candidate,,False
HCP102097,EV2223,2026-01-28,excluded,insufficient_pre_event_rx_history,False
HCP101145,EV2223,2026-01-28,control_candidate,,False
HCP102051,EV2223,2026-01-28,control_candidate,,False
HCP101721,EV2223,2026-01-28,control_candidate,,False
HCP100732,EV2223,2026-01-28,control_candidate,,False
HCP100152,EV2223,2026-01-28,control_candidate,,False
HCP101402,EV2223,2026-01-28,control_candidate,,False
HCP102280,EV2223,2026-01-28,control_candidate,,False
HCP100791,EV2223,2026-01-28,control_candidate,,False
HCP101835,EV2223,2026-01-28,control_candidate,,False
HCP101591,EV2223,2026-01-28,control_candidate,,False
HCP102211,EV2223,2026-01-28,control_candidate,,False
HCP100808,EV2223,2026-01-28,control_candidate,,False
HCP102174,EV2223,2026-01-28,control_candidate,,False
HCP100155,EV2223,2026-01-28,control_candidate,,False
HCP102454,EV2223,2026-01-28,control_candidate,,False
HCP102198,EV2223,2026-01-28,treatment,,False
HCP100268,EV2223,2026-01-28,control_candidate,,False
HCP101539,EV2223,2026-01-28,treatment,,False
HCP100652,EV2223,2026-01-28,control_candidate,,False
HCP101181,EV2223,2026-01-28,control_candidate,,False
HCP100256,EV2223,2026-01-28,control_candidate,,False
HCP100929,EV2223,2026-01-28,control_candidate,,False
HCP101484,EV2223,2026-01-28,control_candidate,,False
HCP101419,EV2223,2026-01-28,control_candidate,,False
HCP101174,EV2223,2026-01-28,control_candidate,,False
HCP101333,EV2223,2026-01-28,treatment,,False
HCP100850,EV2223,2026-01-28,control_candidate,,False
HCP102034,EV2223,2026-01-28,control_candidate,,False
HCP100459,EV2223,2026-01-28,excluded,contaminated_overlapping_exposure,True
HCP101717,EV2223,2026-01-28,control_candidate,,False
HCP100114,EV2223,2026-01-28,control_candidate,,False
HCP101442,EV2223,2026-01-28,treatment,,False
HCP100243,EV2223,2026-01-28,control_candidate,,False
HCP102048,EV2223,2026-01-28,control_candidate,,False
HCP101286,EV2223,2026-01-28,control_candidate,,False
HCP100382,EV2223,2026-01-28,control_candidate,,False
HCP101075,EV2223,2026-01-28,control_candidate,,False
HCP101879,EV2223,2026-01-28,control_candidate,,False
HCP101632,EV2223,2026-01-28,control_candidate,,False
HCP101420,EV2223,2026-01-28,control_candidate,,False
HCP101462,EV2223,2026-01-28,control_candidate,,False
HCP101008,EV2223,2026-01-28,control_candidate,,False
HCP101239,EV2223,2026-01-28,control_candidate,,False
HCP101475,EV2223,2026-01-28,control_candidate,,False
HCP101112,EV2223,2026-01-28,treatment,,False
HCP101937,EV2223,2026-01-28,control_candidate,,False
HCP101028,EV2223,2026-01-28,control_candidate,,False
HCP100015,EV2223,2026-01-28,treatment,,False
HCP102160,EV2223,2026-01-28,control_candidate,,False
HCP101095,EV2223,2026-01-28,control_candidate,,False
HCP101558,EV2223,2026-01-28,control_candidate,,False
HCP100070,EV2223,2026-01-28,treatment,,False
HCP102456,EV2223,2026-01-28,control_candidate,,False
HCP102448,EV2223,2026-01-28,treatment,,False
HCP100722,EV2223,2026-01-28,control_candidate,,False
HCP100146,EV2223,2026-01-28,control_candidate,,False
HCP100766,EV2223,2026-01-28,excluded,contaminated_overlapping_exposure,True
HCP102141,EV2223,2026-01-28,control_candidate,,False
HCP102004,EV2223,2026-01-28,control_candidate,,False
HCP100584,EV2223,2026-01-28,control_candidate,,False
HCP101955,EV2223,2026-01-28,excluded,insufficient_pre_event_rx_history,False
HCP101880,EV2223,2026-01-28,control_candidate,,False
HCP102006,EV2223,2026-01-28,excluded,insufficient_pre_event_rx_history,False
HCP100645,EV2223,2026-01-28,control_candidate,,False
HCP100826,EV2223,2026-01-28,excluded,insufficient_pre_event_rx_history,False
HCP101117,EV2223,2026-01-28,control_candidate,,False
HCP101303,EV2223,2026-01-28,control_candidate,,False
HCP101872,EV2223,2026-01-28,control_candidate,,False
HCP100047,EV2223,2026-01-28,control_candidate,,False
HCP102041,EV2223,2026-01-28,control_candidate,,False
HCP101868,EV2223,2026-01-28,control_candidate,,False
HCP101854,EV2223,2026-01-28,control_candidate,,False
HCP102237,EV2223,2026-01-28,control_candidate,,False
HCP102316,EV2223,2026-01-28,control_candidate,,False
HCP100384,EV2223,2026-01-28,control_candidate,,False
HCP100131,EV2223,2026-01-28,control_candidate,,False
HCP101166,EV2223,2026-01-28,control_candidate,,False
HCP100267,EV2223,2026-01-28,control_candidate,,False
HCP102407,EV2223,2026-01-28,control_candidate,,False
HCP101547,EV2223,2026-01-28,control_candidate,,False
HCP102176,EV2223,2026-01-28,control_candidate,,False
HCP101439,EV2223,2026-01-28,control_candidate,,False
HCP102077,EV2223,2026-01-28,control_candidate,,False
HCP100986,EV2223,2026-01-28,control_candidate,,False
HCP101201,EV2223,2026-01-28,excluded,contaminated_overlapping_exposure,True
HCP101832,EV2224,2026-01-28,control_candidate,,False
HCP100505,EV2224,2026-01-28,control_candidate,,False
HCP101745,EV2224,2026-01-28,control_candidate,,False
HCP100368,EV2224,2026-01-28,control_candidate,,False
HCP100664,EV2224,2026-01-28,treatment,,False
HCP101433,EV2224,2026-01-28,control_candidate,,False
HCP102389,EV2224,2026-01-28,treatment,,False
HCP100714,EV2224,2026-01-28,treatment,,False
HCP102319,EV2224,2026-01-28,treatment,,False
HCP100562,EV2224,2026-01-28,treatment,,False
HCP102246,EV2224,2026-01-28,control_candidate,,False
HCP100833,EV2224,2026-01-28,treatment,,False
HCP100637,EV2224,2026-01-28,control_candidate,,False
HCP100940,EV2224,2026-01-28,control_candidate,,False
HCP100985,EV2224,2026-01-28,control_candidate,,False
HCP100949,EV2224,2026-01-28,treatment,,False
HCP100429,EV2224,2026-01-28,treatment,,False
HCP100977,EV2224,2026-01-28,control_candidate,,False
HCP101944,EV2224,2026-01-28,treatment,,False
HCP102134,EV2224,2026-01-28,control_candidate,,False
HCP100610,EV2224,2026-01-28,control_candidate,,False
HCP102234,EV2224,2026-01-28,control_candidate,,False
HCP102363,EV2224,2026-01-28,excluded,contaminated_overlapping_exposure,True
HCP100411,EV2224,2026-01-28,control_candidate,,False
HCP101797,EV2224,2026-01-28,control_candidate,,False
HCP102202,EV2224,2026-01-28,excluded,contaminated_overlapping_exposure,True
HCP100973,EV2224,2026-01-28,control_candidate,,False
HCP102174,EV2224,2026-01-28,treatment,,False
HCP101619,EV2224,2026-01-28,control_candidate,,False
HCP101879,EV2224,2026-01-28,control_candidate,,False
HCP101960,EV2224,2026-01-28,control_candidate,,False
HCP101764,EV2224,2026-01-28,control_candidate,,False
HCP101978,EV2224,2026-01-28,control_candidate,,False
HCP101799,EV2224,2026-01-28,control_candidate,,False
HCP101925,EV2224,2026-01-28,treatment,,False
HCP102443,EV2224,2026-01-28,control_candidate,,False
HCP101546,EV2224,2026-01-28,control_candidate,,False
HCP101420,EV2224,2026-01-28,control_candidate,,False
HCP102138,EV2224,2026-01-28,control_candidate,,False
HCP102323,EV2224,2026-01-28,control_candidate,,False
HCP100055,EV2224,2026-01-28,control_candidate,,False
HCP100929,EV2224,2026-01-28,control_candidate,,False
HCP101617,EV2224,2026-01-28,treatment,,False
HCP101484,EV2224,2026-01-28,control_candidate,,False
HCP101198,EV2224,2026-01-28,excluded,insufficient_pre_event_rx_history,False
HCP101623,EV2224,2026-01-28,excluded,contaminated_overlapping_exposure,True
HCP100361,EV2224,2026-01-28,control_candidate,,False
HCP101969,EV2224,2026-01-28,treatment,,False
HCP100662,EV2224,2026-01-28,control_candidate,,False
HCP101768,EV2224,2026-01-28,excluded,insufficient_pre_event_rx_history,False
HCP102408,EV2224,2026-01-28,control_candidate,,False
HCP101082,EV2224,2026-01-28,control_candidate,,False
HCP102072,EV2224,2026-01-28,control_candidate,,False
HCP102225,EV2224,2026-01-28,control_candidate,,False
HCP101720,EV2224,2026-01-28,treatment,,False
HCP101220,EV2224,2026-01-28,treatment,,False
HCP101763,EV2224,2026-01-28,control_candidate,,False
HCP100033,EV2224,2026-01-28,control_candidate,,False
HCP100466,EV2224,2026-01-28,treatment,,False
HCP100850,EV2224,2026-01-28,control_candidate,,False
HCP102163,EV2224,2026-01-28,control_candidate,,False
HCP102320,EV2224,2026-01-28,control_candidate,,False
HCP101498,EV2224,2026-01-28,control_candidate,,False
HCP100390,EV2224,2026-01-28,control_candidate,,False
HCP100433,EV2224,2026-01-28,control_candidate,,False
HCP101891,EV2224,2026-01-28,excluded,insufficient_pre_event_rx_history,False
HCP101165,EV2224,2026-01-28,control_candidate,,False
HCP101876,EV2224,2026-01-28,control_candidate,,False
HCP100986,EV2224,2026-01-28,control_candidate,,False
HCP100998,EV2224,2026-01-28,control_candidate,,False
HCP102077,EV2224,2026-01-28,control_candidate,,False
HCP100376,EV2224,2026-01-28,control_candidate,,False
HCP102031,EV2224,2026-01-28,control_candidate,,False
HCP100285,EV2224,2026-01-28,control_candidate,,False
HCP100335,EV2224,2026-01-28,excluded,contaminated_overlapping_exposure,True
HCP100081,EV2224,2026-01-28,treatment,,False
HCP100462,EV2225,2026-02-03,excluded,contaminated_overlapping_exposure,True
HCP101307,EV2225,2026-02-03,control_candidate,,False
HCP101745,EV2225,2026-02-03,control_candidate,,False
HCP102092,EV2225,2026-02-03,control_candidate,,False
HCP100710,EV2225,2026-02-03,control_candidate,,False
HCP100620,EV2225,2026-02-03,treatment,,False
HCP100941,EV2225,2026-02-03,control_candidate,,False
HCP102185,EV2225,2026-02-03,control_candidate,,False
HCP100713,EV2225,2026-02-03,treatment,,False
HCP102421,EV2225,2026-02-03,control_candidate,,False
HCP100418,EV2225,2026-02-03,control_candidate,,False
HCP102106,EV2225,2026-02-03,control_candidate,,False
HCP100810,EV2225,2026-02-03,control_candidate,,False
HCP102155,EV2225,2026-02-03,control_candidate,,False
HCP101025,EV2225,2026-02-03,control_candidate,,False
HCP100413,EV2225,2026-02-03,treatment,,False
HCP101604,EV2225,2026-02-03,control_candidate,,False
HCP100009,EV2225,2026-02-03,control_candidate,,False
HCP100600,EV2225,2026-02-03,control_candidate,,False
HCP101966,EV2225,2026-02-03,control_candidate,,False
HCP101513,EV2225,2026-02-03,control_candidate,,False
HCP101502,EV2225,2026-02-03,control_candidate,,False
HCP102234,EV2225,2026-02-03,treatment,,False
