master_hcp_id_treated,event_id,master_hcp_id_control,propensity_score_treated,propensity_score_control,match_weight
HCP101167,EV2245,HCP100730,0.449919,0.432114,0.5
HCP101814,EV2245,HCP100096,0.499131,0.511518,0.5
HCP101814,EV2245,HCP101005,0.499131,0.478323,0.5
HCP101439,EV2245,HCP102061,0.570388,0.548044,1.0
HCP100601,EV2246,HCP102111,0.218122,0.217462,0.5
HCP100601,EV2246,HCP101012,0.218122,0.212246,0.5
HCP102358,EV2246,HCP100378,0.715984,0.666265,0.5
HCP102358,EV2246,HCP101135,0.715984,0.715957,0.5
HCP100856,EV2246,HCP101013,0.530062,0.562846,0.5
HCP100856,EV2246,HCP101101,0.530062,0.495395,0.5
HCP100103,EV2246,HCP100611,0.553321,0.567368,0.5
HCP100103,EV2246,HCP100178,0.553321,0.513327,0.5
HCP101211,EV2246,HCP101176,0.187524,0.182574,0.5
HCP101211,EV2246,HCP101536,0.187524,0.207524,0.5
HCP102366,EV2246,HCP101054,0.614825,0.629839,0.5
HCP102366,EV2246,HCP100580,0.614825,0.579304,0.5
HCP100728,EV2246,HCP101186,0.535201,0.526043,0.5
HCP100728,EV2246,HCP100151,0.535201,0.494191,0.5
HCP101877,EV2246,HCP100965,0.460486,0.43605,0.5
HCP101877,EV2246,HCP101560,0.460486,0.415475,0.5
HCP101365,EV2247,HCP101916,0.542843,0.582515,0.5
HCP101365,EV2247,HCP101858,0.542843,0.574814,0.5
HCP101435,EV2247,HCP100603,0.433721,0.38981,0.5
HCP101435,EV2247,HCP101602,0.433721,0.470996,0.5
HCP100778,EV2247,HCP101752,0.443189,0.425727,0.5
HCP100778,EV2247,HCP101366,0.443189,0.435002,0.5
HCP100482,EV2247,HCP102284,0.594822,0.619079,0.5
HCP100482,EV2247,HCP101054,0.594822,0.612271,0.5
HCP102239,EV2247,HCP100616,0.83989,0.870574,0.5
HCP102239,EV2247,HCP100115,0.83989,0.863735,0.5
HCP100967,EV2247,HCP102133,0.581678,0.619674,0.5
HCP100967,EV2247,HCP101619,0.581678,0.553183,0.5
HCP102021,EV2247,HCP102450,0.687844,0.675947,0.5
HCP102021,EV2247,HCP101627,0.687844,0.719368,0.5
HCP102300,EV2248,HCP100888,0.620416,0.630464,0.5
HCP102300,EV2248,HCP100180,0.620416,0.576292,0.5
HCP100412,EV2248,HCP101285,0.571799,0.617056,0.5
HCP100412,EV2248,HCP101372,0.571799,0.564601,0.5
HCP100756,EV2248,HCP102253,0.726164,0.750345,0.5
HCP100756,EV2248,HCP101595,0.726164,0.720864,0.5
HCP100559,EV2248,HCP100820,0.689477,0.671551,0.5
HCP100559,EV2248,HCP101730,0.689477,0.662552,0.5
HCP102081,EV2248,HCP100047,0.499558,0.486771,0.5
HCP102081,EV2248,HCP101223,0.499558,0.536654,0.5
HCP101624,EV2248,HCP100633,0.305232,0.33515,0.5
HCP101624,EV2248,HCP100887,0.305232,0.288084,0.5
HCP102462,EV2248,HCP100722,0.436124,0.420633,0.5
HCP102462,EV2248,HCP101557,0.436124,0.42618,0.5
HCP101015,EV2248,HCP100406,0.598783,0.610947,0.5
HCP101015,EV2248,HCP101787,0.598783,0.549614,0.5
HCP102226,EV2248,HCP100364,0.361304,0.401931,0.5
HCP102226,EV2248,HCP102441,0.361304,0.329973,0.5
HCP101642,EV2248,HCP100850,0.645501,0.64383,0.5
HCP101642,EV2248,HCP100363,0.645501,0.640976,0.5
HCP100822,EV2248,HCP101767,0.625679,0.589736,0.5
HCP100822,EV2248,HCP100940,0.625679,0.604924,0.5
HCP102394,EV2248,HCP100096,0.572892,0.551255,0.5
HCP102394,EV2248,HCP101332,0.572892,0.543646,0.5
HCP102127,EV2249,HCP100704,0.551894,0.529092,0.5
HCP102127,EV2249,HCP100307,0.551894,0.558422,0.5
HCP100627,EV2249,HCP100936,0.407729,0.386127,0.5
HCP100627,EV2249,HCP100776,0.407729,0.455537,0.5
HCP102392,EV2249,HCP102373,0.557641,0.587883,0.5
HCP102392,EV2249,HCP100405,0.557641,0.518055,0.5
HCP100354,EV2249,HCP101009,0.593217,0.622417,0.5
HCP100354,EV2249,HCP101945,0.593217,0.602315,0.5
HCP100002,EV2249,HCP100293,0.597461,0.605941,0.5
HCP100002,EV2249,HCP100950,0.597461,0.567052,0.5
HCP101311,EV2249,HCP100266,0.46613,0.477275,0.5
HCP101311,EV2249,HCP100047,0.46613,0.493928,0.5
HCP101066,EV2249,HCP100806,0.071662,0.049884,0.5
HCP101066,EV2249,HCP102163,0.071662,0.034276,0.5
HCP102072,EV2249,HCP101215,0.605147,0.566508,0.5
HCP102072,EV2249,HCP100802,0.605147,0.611808,0.5
HCP100955,EV2250,HCP101215,0.486986,0.534238,0.5
HCP100955,EV2250,HCP101331,0.486986,0.453101,0.5
HCP101052,EV2250,HCP101977,0.601952,0.592097,0.5
HCP101052,EV2250,HCP100293,0.601952,0.604668,0.5
HCP102134,EV2250,HCP100023,0.633774,0.619148,0.5
HCP102134,EV2250,HCP100714,0.633774,0.62789,0.5
HCP101457,EV2250,HCP101643,0.663693,0.654278,0.5
HCP101457,EV2250,HCP100093,0.663693,0.663633,0.5
HCP101082,EV2250,HCP102450,0.653902,0.675947,0.5
HCP101082,EV2250,HCP100699,0.653902,0.633282,0.5
HCP101763,EV2250,HCP101351,0.757685,0.709654,0.5
HCP101763,EV2250,HCP100568,0.757685,0.729094,0.5
HCP101529,EV2250,HCP100922,0.577728,0.591874,0.5
HCP101529,EV2250,HCP100998,0.577728,0.576347,0.5
HCP102052,EV2251,HCP100023,0.522397,0.559829,0.5
HCP102052,EV2251,HCP100968,0.522397,0.510768,0.5
HCP101128,EV2251,HCP101817,0.26017,0.239571,0.5
HCP101128,EV2251,HCP100055,0.26017,0.263479,0.5
HCP101152,EV2251,HCP101076,0.378817,0.36699,0.5
HCP101152,EV2251,HCP100596,0.378817,0.34154,0.5
HCP100852,EV2251,HCP102167,0.551578,0.53089,0.5
HCP100852,EV2251,HCP101360,0.551578,0.534291,0.5
HCP101238,EV2251,HCP101622,0.506988,0.544799,0.5
HCP101238,EV2251,HCP100589,0.506988,0.516868,0.5
HCP100184,EV2251,HCP101325,0.157106,0.114449,0.5
HCP100184,EV2251,HCP100149,0.157106,0.181626,0.5
HCP100093,EV2251,HCP100056,0.48581,0.457341,0.5
HCP100093,EV2251,HCP102496,0.48581,0.49719,0.5
HCP101577,EV2251,HCP100134,0.495743,0.452676,1.0
HCP101507,EV2251,HCP102004,0.657231,0.687588,0.5
HCP101507,EV2251,HCP101365,0.657231,0.645565,0.5
HCP101358,EV2251,HCP100977,0.587948,0.548842,0.5
HCP101358,EV2251,HCP100508,0.587948,0.559657,0.5
HCP101439,EV2251,HCP101952,0.706266,0.743926,0.5
HCP101439,EV2251,HCP102104,0.706266,0.668526,0.5
HCP100451,EV2251,HCP102285,0.56772,0.549839,0.5
HCP100451,EV2251,HCP101697,0.56772,0.603551,0.5
HCP101449,EV2252,HCP101338,0.299059,0.253007,0.5
HCP101449,EV2252,HCP100612,0.299059,0.330279,0.5
HCP100077,EV2252,HCP101323,0.190385,0.237378,0.5
HCP100077,EV2252,HCP101501,0.190385,0.22829,0.5
HCP100871,EV2252,HCP102101,0.594829,0.575636,0.5
HCP100871,EV2252,HCP101899,0.594829,0.566392,0.5
HCP101327,EV2252,HCP102277,0.315254,0.342947,0.5
HCP101327,EV2252,HCP101994,0.315254,0.336418,0.5
HCP101224,EV2252,HCP102271,0.659965,0.683358,0.5
HCP101224,EV2252,HCP100069,0.659965,0.616523,0.5
HCP101106,EV2252,HCP101265,0.446116,0.479834,0.5
HCP101106,EV2252,HCP100347,0.446116,0.491248,0.5
HCP100747,EV2252,HCP100539,0.536218,0.509224,0.5
HCP100747,EV2252,HCP100400,0.536218,0.517485,0.5
HCP101135,EV2252,HCP100804,0.264682,0.295509,0.5
HCP101135,EV2252,HCP100261,0.264682,0.256093,0.5
HCP100296,EV2252,HCP101243,0.437589,0.455978,0.5
HCP100296,EV2252,HCP100265,0.437589,0.394719,0.5
HCP101772,EV2252,HCP102065,0.493358,0.487968,0.5
HCP101772,EV2252,HCP100889,0.493358,0.505781,0.5
HCP100842,EV2252,HCP101565,0.357985,0.388183,0.5
HCP100842,EV2252,HCP100121,0.357985,0.373987,0.5
HCP101451,EV2252,HCP101659,0.530793,0.51342,0.5
HCP101451,EV2252,HCP101612,0.530793,0.520857,0.5
HCP100787,EV2252,HCP101962,0.479799,0.498159,0.5
HCP100787,EV2252,HCP100591,0.479799,0.439661,0.5
HCP101875,EV2252,HCP100245,0.639891,0.600756,0.5
HCP101875,EV2252,HCP100525,0.639891,0.597567,0.5
HCP101808,EV2253,HCP100460,0.579827,0.577405,0.5
HCP101808,EV2253,HCP102104,0.579827,0.575507,0.5
HCP100370,EV2253,HCP101739,0.763519,0.740306,1.0
HCP100968,EV2253,HCP102053,0.633654,0.59427,0.5
HCP100968,EV2253,HCP100519,0.633654,0.603255,0.5
HCP100918,EV2253,HCP100544,0.22534,0.190169,0.5
HCP100918,EV2253,HCP101461,0.22534,0.230207,0.5
HCP101775,EV2253,HCP102407,0.479475,0.435058,0.5
HCP101775,EV2253,HCP102264,0.479475,0.474424,0.5
HCP101618,EV2253,HCP101297,0.524469,0.54015,0.5
HCP101618,EV2253,HCP100905,0.524469,0.564656,0.5
HCP100152,EV2253,HCP100023,0.493911,0.51262,0.5
HCP100152,EV2253,HCP100139,0.493911,0.455375,0.5
HCP101818,EV2253,HCP102049,0.512524,0.463344,0.5
HCP101818,EV2253,HCP100593,0.512524,0.500489,0.5
HCP101975,EV2253,HCP101946,0.647722,0.611373,0.5
HCP101975,EV2253,HCP101985,0.647722,0.658639,0.5
HCP100276,EV2253,HCP100840,0.570476,0.522184,0.5
HCP100276,EV2253,HCP101894,0.570476,0.595604,0.5
HCP100827,EV2253,HCP100134,0.364182,0.322539,0.5
HCP100827,EV2253,HCP100267,0.364182,0.402077,0.5
HCP100367,EV2253,HCP101230,0.175512,0.219464,0.5
HCP100367,EV2253,HCP100734,0.175512,0.194381,0.5
HCP101018,EV2253,HCP101767,0.434619,0.398467,0.5
HCP101018,EV2253,HCP100289,0.434619,0.41288,0.5
HCP101168,EV2253,HCP101683,0.251043,0.275766,0.5
HCP101168,EV2253,HCP100957,0.251043,0.262365,0.5
HCP101472,EV2253,HCP100211,0.60711,0.581998,0.5
HCP101472,EV2253,HCP100178,0.60711,0.561266,0.5
HCP101693,EV2253,HCP101848,0.254041,0.246472,0.5
HCP101693,EV2253,HCP101633,0.254041,0.232462,0.5
HCP101462,EV2253,HCP101862,0.626318,0.578972,0.5
HCP101462,EV2253,HCP100639,0.626318,0.654218,0.5
HCP101475,EV2253,HCP101256,0.304997,0.351889,0.5
HCP101475,EV2253,HCP101954,0.304997,0.339171,0.5
HCP100160,EV2253,HCP100961,0.683758,0.702703,1.0
HCP102171,EV2253,HCP101830,0.383114,0.409752,0.5
HCP102171,EV2253,HCP100156,0.383114,0.415233,0.5
HCP100970,EV2253,HCP102143,0.455498,0.47121,0.5
HCP100970,EV2253,HCP100776,0.455498,0.43724,0.5
HCP100286,EV2253,HCP100301,0.416683,0.405078,0.5
HCP100286,EV2253,HCP101584,0.416683,0.435543,0.5
HCP100824,EV2253,HCP100922,0.563349,0.55807,0.5
HCP100824,EV2253,HCP101469,0.563349,0.516383,0.5
HCP100521,EV2253,HCP100789,0.369976,0.406463,0.5
HCP100521,EV2253,HCP101560,0.369976,0.327839,0.5
HCP101384,EV2253,HCP102490,0.462982,0.422244,0.5
HCP101384,EV2253,HCP102287,0.462982,0.48156,0.5
HCP100487,EV2253,HCP100549,0.210644,0.240358,0.5
HCP100487,EV2253,HCP102058,0.210644,0.160912,0.5
HCP100378,EV2253,HCP100793,0.586485,0.572512,0.5
HCP100378,EV2253,HCP101391,0.586485,0.540046,0.5
HCP102194,EV2254,HCP100076,0.63807,0.596367,0.5
HCP102194,EV2254,HCP101541,0.63807,0.646714,0.5
HCP101933,EV2254,HCP100905,0.595454,0.62124,0.5
HCP101933,EV2254,HCP101063,0.595454,0.557705,0.5
HCP101889,EV2254,HCP100007,0.575913,0.606913,0.5
HCP101889,EV2254,HCP100974,0.575913,0.565026,0.5
HCP100263,EV2254,HCP102017,0.489766,0.449967,0.5
HCP100263,EV2254,HCP101013,0.489766,0.488109,0.5
HCP101744,EV2254,HCP100521,0.646962,0.665449,0.5
HCP101744,EV2254,HCP100556,0.646962,0.652077,0.5
HCP102426,EV2254,HCP100670,0.525803,0.505098,0.5
HCP102426,EV2254,HCP100499,0.525803,0.487395,0.5
HCP102110,EV2254,HCP102488,0.612792,0.587999,0.5
HCP102110,EV2254,HCP101420,0.612792,0.655426,0.5
HCP101739,EV2254,HCP100948,0.42424,0.419719,0.5
HCP101739,EV2254,HCP101627,0.42424,0.39151,0.5
HCP102383,EV2254,HCP100028,0.31139,0.340689,0.5
HCP102383,EV2254,HCP100952,0.31139,0.265884,0.5
HCP101910,EV2254,HCP101367,0.279125,0.267021,0.5
HCP101910,EV2254,HCP101823,0.279125,0.243176,0.5
HCP100793,EV2254,HCP101748,0.593253,0.566423,0.5
HCP100793,EV2254,HCP101841,0.593253,0.554127,0.5
HCP100261,EV2254,HCP101283,0.570551,0.588639,0.5
HCP100261,EV2254,HCP101023,0.570551,0.527585,0.5
HCP100611,EV2254,HCP101768,0.565025,0.523323,0.5
HCP100611,EV2254,HCP101391,0.565025,0.532557,0.5
HCP100238,EV2255,HCP102015,0.365575,0.366389,0.5
HCP100238,EV2255,HCP101614,0.365575,0.365596,0.5
HCP101212,EV2255,HCP101099,0.487421,0.536721,0.5
HCP101212,EV2255,HCP100298,0.487421,0.475339,0.5
HCP100525,EV2255,HCP102442,0.536703,0.494205,0.5
HCP100525,EV2255,HCP100901,0.536703,0.572771,0.5
HCP100465,EV2255,HCP102309,0.457557,0.457141,0.5
HCP100465,EV2255,HCP101243,0.457557,0.445708,0.5
HCP100578,EV2255,HCP101682,0.459269,0.421769,0.5
HCP100578,EV2255,HCP101177,0.459269,0.420587,0.5
HCP100585,EV2255,HCP101172,0.486309,0.488604,1.0
HCP101032,EV2255,HCP101608,0.591939,0.631567,0.5
HCP101032,EV2255,HCP101247,0.591939,0.573535,0.5
HCP101950,EV2255,HCP100792,0.507539,0.555423,1.0
HCP101899,EV2255,HCP101802,0.19528,0.177403,0.5
HCP101899,EV2255,HCP102293,0.19528,0.222661,0.5
HCP100359,EV2256,HCP101497,0.632939,0.603347,0.5
HCP100359,EV2256,HCP100844,0.632939,0.594314,0.5
HCP100225,EV2256,HCP101612,0.500565,0.523188,0.5
HCP100225,EV2256,HCP101659,0.500565,0.496506,0.5
HCP101764,EV2256,HCP101072,0.289195,0.266205,0.5
HCP101764,EV2256,HCP100797,0.289195,0.302784,0.5
HCP102265,EV2256,HCP101812,0.540083,0.5598,0.5
HCP102265,EV2256,HCP101486,0.540083,0.510231,0.5
HCP101426,EV2256,HCP101650,0.533586,0.490913,0.5
HCP101426,EV2256,HCP102383,0.533586,0.559966,0.5
HCP101247,EV2256,HCP101172,0.505146,0.47157,0.5
HCP101247,EV2256,HCP101265,0.505146,0.480864,0.5
HCP100792,EV2256,HCP100379,0.353762,0.339546,0.5
HCP100792,EV2256,HCP100715,0.353762,0.307082,0.5
HCP100287,EV2256,HCP100560,0.485467,0.468587,0.5
HCP100287,EV2256,HCP102115,0.485467,0.503963,0.5
HCP101280,EV2256,HCP100067,0.329773,0.310952,0.5
HCP101280,EV2256,HCP100884,0.329773,0.32383,0.5
HCP102172,EV2256,HCP100283,0.510534,0.466408,0.5
HCP102172,EV2256,HCP102288,0.510534,0.520655,0.5
HCP101345,EV2256,HCP100885,0.467949,0.44363,0.5
HCP101345,EV2256,HCP100613,0.467949,0.426871,0.5
HCP101438,EV2256,HCP100707,0.110703,0.126081,0.5
HCP101438,EV2256,HCP100047,0.110703,0.087678,0.5
HCP100143,EV2256,HCP100724,0.453991,0.41412,0.5
HCP100143,EV2256,HCP100705,0.453991,0.40604,0.5
HCP102287,EV2256,HCP102188,0.364874,0.403965,0.5
HCP102287,EV2256,HCP100424,0.364874,0.404018,0.5
HCP101289,EV2256,HCP100748,0.611591,0.589449,0.5
HCP101289,EV2256,HCP100213,0.611591,0.615191,0.5
HCP101603,EV2256,HCP101654,0.326015,0.294094,0.5
HCP101603,EV2256,HCP101174,0.326015,0.304446,0.5
HCP101610,EV2256,HCP100078,0.578141,0.617366,0.5
HCP101610,EV2256,HCP100447,0.578141,0.614791,0.5
HCP102044,EV2256,HCP101337,0.160172,0.176501,0.5
HCP102044,EV2256,HCP101396,0.160172,0.209712,0.5
HCP101747,EV2256,HCP101212,0.587729,0.633934,0.5
HCP101747,EV2256,HCP100282,0.587729,0.62879,0.5
HCP102054,EV2256,HCP102168,0.409628,0.419521,0.5
HCP102054,EV2256,HCP100443,0.409628,0.363557,0.5
HCP100815,EV2256,HCP101709,0.2181,0.242892,0.5
HCP100815,EV2256,HCP102225,0.2181,0.23321,0.5
HCP100831,EV2256,HCP101828,0.561154,0.569475,0.5
HCP100831,EV2256,HCP101840,0.561154,0.591771,0.5
HCP102175,EV2257,HCP101009,0.653956,0.622417,0.5
HCP102175,EV2257,HCP100940,0.653956,0.604923,0.5
HCP101648,EV2257,HCP100343,0.447924,0.488203,0.5
HCP101648,EV2257,HCP102093,0.447924,0.49304,0.5
HCP102190,EV2257,HCP101534,0.520392,0.484103,0.5
HCP102190,EV2257,HCP101568,0.520392,0.48605,0.5
HCP102133,EV2257,HCP101184,0.40606,0.411225,0.5
HCP102133,EV2257,HCP102390,0.40606,0.397845,0.5
HCP101351,EV2257,HCP100730,0.418993,0.418188,0.5
HCP101351,EV2257,HCP102469,0.418993,0.373654,0.5
HCP101360,EV2257,HCP100885,0.534291,0.544605,0.5
HCP101360,EV2257,HCP100467,0.534291,0.492322,0.5
HCP100293,EV2257,HCP102225,0.605941,0.573264,0.5
HCP100293,EV2257,HCP102274,0.605941,0.55851,0.5
HCP102298,EV2257,HCP101039,0.299022,0.283966,0.5
HCP102298,EV2257,HCP100846,0.299022,0.334469,0.5
HCP101636,EV2257,HCP102104,0.660543,0.668526,0.5
HCP101636,EV2257,HCP102053,0.660543,0.707478,0.5
HCP100599,EV2257,HCP102408,0.534329,0.57437,0.5
HCP100599,EV2257,HCP100704,0.534329,0.529092,0.5
HCP100973,EV2257,HCP101236,0.627994,0.625893,0.5
HCP100973,EV2257,HCP101856,0.627994,0.582762,0.5
HCP101476,EV2257,HCP101140,0.474969,0.474517,0.5
HCP101476,EV2257,HCP101976,0.474969,0.476145,0.5
HCP101605,EV2257,HCP100356,0.689609,0.733063,0.5
HCP101605,EV2257,HCP102492,0.689609,0.734079,0.5
HCP101718,EV2257,HCP100977,0.568146,0.548842,0.5
HCP101718,EV2257,HCP101729,0.568146,0.521321,0.5
HCP101046,EV2257,HCP101669,0.645509,0.631652,0.5
HCP101046,EV2257,HCP102246,0.645509,0.622868,0.5
HCP101007,EV2257,HCP100694,0.38661,0.401462,0.5
HCP101007,EV2257,HCP100376,0.38661,0.362499,0.5
HCP101749,EV2257,HCP101060,0.596136,0.569934,0.5
HCP101749,EV2257,HCP102013,0.596136,0.570826,0.5
HCP100115,EV2257,HCP102001,0.64029,0.631248,0.5
HCP100115,EV2257,HCP102195,0.64029,0.644002,0.5
HCP100307,EV2257,HCP101094,0.558422,0.587995,0.5
HCP100307,EV2257,HCP100609,0.558422,0.589573,0.5
HCP102018,EV2257,HCP100686,0.318831,0.365796,0.5
HCP102018,EV2257,HCP100390,0.318831,0.341194,0.5
HCP100593,EV2257,HCP101572,0.558028,0.544194,0.5
HCP100593,EV2257,HCP100249,0.558028,0.56655,0.5
HCP100139,EV2257,HCP102109,0.376549,0.33867,0.5
HCP100139,EV2257,HCP100068,0.376549,0.354404,0.5
HCP101417,EV2257,HCP101941,0.454014,0.462086,0.5
HCP101417,EV2257,HCP102059,0.454014,0.442699,0.5
HCP100146,EV2257,HCP102500,0.468883,0.502675,0.5
HCP100146,EV2257,HCP101854,0.468883,0.479173,0.5
HCP101955,EV2257,HCP100662,0.181044,0.228831,0.5
HCP101955,EV2257,HCP100505,0.181044,0.13476,0.5
HCP101296,EV2257,HCP102048,0.516016,0.483573,1.0
HCP102215,EV2257,HCP102027,0.214776,0.189605,0.5
HCP102215,EV2257,HCP101982,0.214776,0.253039,0.5
HCP100936,EV2257,HCP100887,0.386127,0.349104,1.0
HCP100295,EV2258,HCP101060,0.491094,0.473791,0.5
HCP100295,EV2258,HCP101942,0.491094,0.483656,0.5
HCP100299,EV2258,HCP100885,0.539228,0.559751,0.5
HCP100299,EV2258,HCP100562,0.539228,0.554249,0.5
HCP100313,EV2259,HCP100519,0.684093,0.708568,0.5
HCP100313,EV2259,HCP102395,0.684093,0.642265,0.5
HCP100723,EV2259,HCP100677,0.439255,0.392314,0.5
HCP100723,EV2259,HCP101391,0.439255,0.475178,0.5
HCP102376,EV2259,HCP100974,0.586896,0.580908,0.5
HCP102376,EV2259,HCP100537,0.586896,0.597293,0.5
HCP101390,EV2259,HCP102056,0.243827,0.25702,0.5
HCP101390,EV2259,HCP102058,0.243827,0.285718,0.5
HCP100865,EV2259,HCP101991,0.382797,0.373051,0.5
HCP100865,EV2259,HCP101482,0.382797,0.371917,0.5
HCP100698,EV2259,HCP101159,0.462952,0.459817,0.5
HCP100698,EV2259,HCP102435,0.462952,0.498829,0.5
HCP101589,EV2259,HCP102053,0.561783,0.589392,0.5
HCP101589,EV2259,HCP101328,0.561783,0.542559,0.5
HCP100123,EV2259,HCP102314,0.542383,0.510938,0.5
HCP100123,EV2259,HCP102123,0.542383,0.577753,0.5
HCP100289,EV2259,HCP100499,0.491959,0.482028,0.5
HCP100289,EV2259,HCP101493,0.491959,0.47065,0.5
HCP102264,EV2259,HCP100761,0.452705,0.413788,0.5
HCP102264,EV2259,HCP101751,0.452705,0.445898,0.5
HCP100530,EV2259,HCP101713,0.505224,0.47544,0.5
HCP100530,EV2259,HCP102158,0.505224,0.482357,0.5
HCP100773,EV2259,HCP101952,0.516893,0.554477,0.5
HCP100773,EV2259,HCP102313,0.516893,0.555411,0.5
HCP102500,EV2259,HCP100948,0.49803,0.537265,1.0
HCP100457,EV2259,HCP101427,0.176039,0.138533,0.5
HCP100457,EV2259,HCP101325,0.176039,0.174056,0.5
HCP102304,EV2260,HCP101217,0.521609,0.56342,0.5
HCP102304,EV2260,HCP100348,0.521609,0.541293,0.5
HCP101669,EV2260,HCP102253,0.611717,0.632072,0.5
HCP101669,EV2260,HCP102051,0.611717,0.573231,0.5
HCP101405,EV2260,HCP100573,0.507989,0.522436,0.5
HCP101405,EV2260,HCP102096,0.507989,0.465604,0.5
HCP102049,EV2260,HCP101163,0.568371,0.590031,0.5
HCP102049,EV2260,HCP101366,0.568371,0.539923,0.5
HCP100454,EV2260,HCP101979,0.571234,0.532954,0.5
HCP100454,EV2260,HCP102228,0.571234,0.592612,0.5
HCP100030,EV2260,HCP101266,0.573949,0.574569,0.5
HCP100030,EV2260,HCP102121,0.573949,0.554519,0.5
HCP101095,EV2260,HCP101184,0.533313,0.526443,0.5
HCP101095,EV2260,HCP100402,0.533313,0.579347,0.5
HCP102122,EV2260,HCP102484,0.559645,0.511467,0.5
HCP102122,EV2260,HCP101044,0.559645,0.576564,0.5
HCP102342,EV2260,HCP100033,0.330067,0.372836,0.5
HCP102342,EV2260,HCP101699,0.330067,0.328983,0.5
HCP101040,EV2260,HCP101583,0.621256,0.664399,0.5
HCP101040,EV2260,HCP101901,0.621256,0.624276,0.5
HCP100396,EV2260,HCP100808,0.510006,0.477015,0.5
HCP100396,EV2260,HCP100858,0.510006,0.481439,0.5
HCP101542,EV2261,HCP101171,0.640985,0.67471,0.5
HCP101542,EV2261,HCP100122,0.640985,0.60972,0.5
HCP101265,EV2261,HCP102078,0.409194,0.411803,0.5
HCP101265,EV2261,HCP101682,0.409194,0.399816,0.5
HCP100983,EV2261,HCP100889,0.404657,0.435363,0.5
HCP100983,EV2261,HCP100272,0.404657,0.423343,0.5
HCP101812,EV2261,HCP100515,0.460301,0.434725,0.5
HCP101812,EV2261,HCP102356,0.460301,0.500896,0.5
HCP100028,EV2261,HCP100629,0.3755,0.328609,0.5
HCP100028,EV2261,HCP101802,0.3755,0.350219,0.5
HCP101628,EV2261,HCP101907,0.576559,0.551779,0.5
HCP101628,EV2261,HCP100867,0.576559,0.619446,0.5
HCP101755,EV2261,HCP102396,0.231117,0.195096,0.5
HCP101755,EV2261,HCP101561,0.231117,0.261405,0.5
HCP101639,EV2262,HCP101521,0.677181,0.639013,0.5
HCP101639,EV2262,HCP101500,0.677181,0.648921,0.5
HCP101615,EV2262,HCP101217,0.598618,0.614833,0.5
HCP101615,EV2262,HCP100819,0.598618,0.598634,0.5
HCP101565,EV2262,HCP101952,0.614355,0.61581,0.5
HCP101565,EV2262,HCP101329,0.614355,0.631381,0.5
HCP100453,EV2262,HCP100033,0.546323,0.509512,0.5
HCP100453,EV2262,HCP101931,0.546323,0.55195,0.5
HCP100249,EV2262,HCP100023,0.619871,0.624087,0.5
HCP100249,EV2262,HCP100343,0.619871,0.586997,0.5
HCP102246,EV2262,HCP101643,0.730857,0.682592,0.5
HCP102246,EV2262,HCP101364,0.730857,0.683712,0.5
HCP102346,EV2262,HCP101331,0.46415,0.47,0.5
HCP102346,EV2262,HCP101941,0.46415,0.45961,0.5
HCP101271,EV2262,HCP102170,0.466195,0.480914,0.5
HCP101271,EV2262,HCP100606,0.466195,0.507938,0.5
HCP101120,EV2262,HCP100659,0.725478,0.741786,1.0
HCP100032,EV2262,HCP100564,0.672036,0.646171,0.5
HCP100032,EV2262,HCP102096,0.672036,0.642068,0.5
HCP102274,EV2262,HCP102251,0.524691,0.523787,0.5
HCP102274,EV2262,HCP101275,0.524691,0.571821,0.5
HCP101856,EV2262,HCP100403,0.600743,0.556614,0.5
HCP101856,EV2262,HCP101586,0.600743,0.594834,0.5
HCP101352,EV2262,HCP100207,0.222712,0.229961,0.5
HCP101352,EV2262,HCP101634,0.222712,0.242743,0.5
HCP101709,EV2262,HCP101151,0.545429,0.559947,0.5
HCP101709,EV2262,HCP101698,0.545429,0.547892,0.5
HCP100586,EV2262,HCP101363,0.731711,0.778881,1.0
HCP100509,EV2262,HCP102167,0.655756,0.627369,1.0
HCP101643,EV2263,HCP102225,0.661346,0.617229,0.5
HCP101643,EV2263,HCP102022,0.661346,0.629437,0.5
HCP101572,EV2263,HCP100520,0.644548,0.606259,0.5
HCP101572,EV2263,HCP100102,0.644548,0.618956,0.5
HCP101149,EV2263,HCP101169,0.63711,0.61278,0.5
HCP101149,EV2263,HCP100960,0.63711,0.620057,0.5
HCP101217,EV2263,HCP100950,0.57581,0.556861,0.5
HCP101217,EV2263,HCP101586,0.57581,0.558065,0.5
HCP101901,EV2263,HCP101342,0.297924,0.317305,0.5
HCP101901,EV2263,HCP102177,0.297924,0.33992,0.5
HCP101364,EV2263,HCP100819,0.504675,0.485586,0.5
HCP101364,EV2263,HCP100922,0.504675,0.460791,0.5
HCP101428,EV2263,HCP100712,0.528373,0.547914,0.5
HCP101428,EV2263,HCP101186,0.528373,0.481589,0.5
HCP100640,EV2263,HCP100908,0.810505,0.780554,0.5
HCP100640,EV2263,HCP101053,0.810505,0.776244,0.5
HCP101858,EV2263,HCP100965,0.510401,0.507965,0.5
HCP101858,EV2263,HCP100062,0.510401,0.481612,0.5
HCP102053,EV2263,HCP100266,0.601652,0.626863,0.5
HCP102053,EV2263,HCP100295,0.601652,0.62378,0.5
HCP100121,EV2263,HCP102469,0.379263,0.369472,0.5
HCP100121,EV2263,HCP101461,0.379263,0.375346,0.5
HCP100790,EV2263,HCP100433,0.644691,0.661292,0.5
