master_hcp_id,event_id,group,avg_nrx_3m,avg_nrx_6m,avg_trx_3m,avg_trx_6m,nrx_trend,competitor_trx_avg,rep_calls_3m,emails_3m,samples_3m,prior_event_count,specialty_topic_match,access_index,seasonality_index,competitor_index,segment,specialty,region
HCP100285,EV2209,control_candidate,1.3333,1.3333,3.0,3.1667,0.0571,4.5,5,11,8,2,1,0.669,0.9239,1.3365,Low,Cardiology,Southwest
HCP102259,EV2209,control_candidate,2.6667,2.3333,4.6667,4.1667,0.4,6.8333,2,15,2,2,1,0.669,0.9239,1.3365,Medium,Primary Care,Southwest
HCP100809,EV2210,control_candidate,2.0,2.1667,3.6667,4.1667,0.0857,13.6667,5,16,10,1,1,0.669,0.9239,1.3365,Low,Psychiatry,Southwest
HCP100835,EV2210,control_candidate,3.0,4.2,6.0,6.6,-1.3,10.2,26,18,72,0,1,0.6608,0.916,1.1814,High,Psychiatry,Northeast
HCP101984,EV2210,control_candidate,21.0,18.6667,43.0,38.3333,1.2,189.1667,25,9,83,5,0,0.8193,0.9235,1.5348,High,Endocrinology,Midwest
HCP101951,EV2210,treatment,4.0,4.0,14.0,11.75,-0.0,56.5,13,12,16,0,1,0.6787,0.9407,1.2006,Medium,Primary Care,West
HCP102493,EV2210,treatment,3.6667,4.1667,7.6667,12.5,-0.2,33.6667,6,17,15,1,1,0.7903,0.9406,1.3267,Medium,Psychiatry,Southeast
HCP100604,EV2210,control_candidate,0.3333,0.3333,0.6667,0.5,-0.0,1.3333,0,2,0,0,0,0.8193,0.9235,1.5348,Low,Dermatology,Midwest
HCP101016,EV2210,treatment,3.0,2.3333,7.3333,5.6667,0.0571,6.8333,8,21,15,1,1,0.8193,0.9235,1.5348,Medium,Psychiatry,Midwest
HCP100913,EV2210,treatment,3.0,2.6667,4.6667,4.8333,0.2857,8.3333,19,24,51,2,1,0.6787,0.9407,1.2006,High,Primary Care,West
HCP101030,EV2210,control_candidate,0.3333,0.1667,0.3333,0.3333,0.1429,2.5,1,6,5,0,0,0.669,0.9239,1.3365,Medium,Cardiology,Southwest
HCP100369,EV2210,treatment,5.0,3.5,7.6667,5.5,0.3714,7.6667,3,13,3,0,0,0.8193,0.9235,1.5348,Low,Dermatology,Midwest
HCP100345,EV2210,control_candidate,0.6667,0.3333,2.0,1.6667,0.2286,1.0,0,3,0,0,1,0.6608,0.916,1.1814,Low,Primary Care,Northeast
HCP100723,EV2210,control_candidate,1.3333,0.6667,2.0,1.5,0.3429,4.5,4,14,11,0,1,0.78,0.9323,1.4767,Low,Neurology,Mountain
HCP100537,EV2210,control_candidate,8.6667,6.3333,19.6667,14.8333,0.6286,16.5,4,23,16,2,1,0.6608,0.916,1.1814,Low,Neurology,Northeast
HCP101205,EV2210,control_candidate,1.3333,0.8333,2.0,1.8333,0.3143,1.5,3,4,4,0,1,0.669,0.9239,1.3365,Medium,Psychiatry,Southwest
HCP100595,EV2210,control_candidate,5.0,4.2,10.6667,8.0,1.0,13.6,13,12,22,0,1,0.7479,0.9131,1.0981,High,Psychiatry,Pacific Northwest
HCP102025,EV2210,control_candidate,1.3333,2.8333,4.0,5.3333,-0.9429,5.3333,12,18,20,2,1,0.7903,0.9406,1.3267,Medium,Psychiatry,Southeast
HCP101697,EV2210,control_candidate,6.3333,6.5,14.0,17.1667,0.6,21.6667,17,6,46,1,1,0.7903,0.9406,1.3267,High,Primary Care,Southeast
HCP100791,EV2210,control_candidate,4.0,4.0,8.3333,7.3333,0.2286,20.3333,16,15,12,1,1,0.8193,0.9235,1.5348,Medium,Psychiatry,Midwest
HCP101338,EV2210,control_candidate,3.0,2.8333,8.6667,9.0,-0.2,11.1667,6,8,4,0,0,0.6787,0.9407,1.2006,Medium,Dermatology,West
HCP100234,EV2210,control_candidate,3.0,1.6667,7.0,4.3333,0.7429,4.0,7,17,20,1,1,0.7479,0.9131,1.0981,Medium,Primary Care,Pacific Northwest
HCP101394,EV2210,control_candidate,1.0,1.2,2.0,3.0,0.2,19.2,9,15,13,2,0,0.669,0.9239,1.3365,Medium,Cardiology,Southwest
HCP101702,EV2210,control_candidate,6.6667,7.8333,13.6667,17.0,-0.3714,44.3333,3,14,7,1,1,0.78,0.9323,1.4767,Medium,Neurology,Mountain
HCP102496,EV2210,control_candidate,3.6667,5.8333,11.0,13.3333,-1.1714,18.1667,17,11,29,2,1,0.669,0.9239,1.3365,High,Primary Care,Southwest
HCP100624,EV2210,control_candidate,2.0,1.8333,3.3333,3.6667,-0.2,9.5,1,15,1,0,1,0.6608,0.916,1.1814,Low,Psychiatry,Northeast
HCP100411,EV2210,control_candidate,1.0,1.6667,1.6667,2.1667,-0.0,2.0,3,13,1,0,1,0.6608,0.916,1.1814,Low,Psychiatry,Northeast
HCP101744,EV2210,control_candidate,7.0,5.8333,13.0,11.0,0.8286,26.5,3,10,7,2,1,0.6608,0.916,1.1814,Medium,Neurology,Northeast
HCP101019,EV2210,control_candidate,4.3333,3.8,9.0,7.0,0.2,12.6,2,13,3,1,1,0.8193,0.9235,1.5348,Low,Neurology,Midwest
HCP100573,EV2210,treatment,2.6667,2.6667,4.6667,4.1667,-0.1714,17.8333,13,23,14,1,1,0.6787,0.9407,1.2006,Medium,Primary Care,West
HCP101228,EV2210,control_candidate,1.6667,2.1667,5.0,7.6667,-0.4286,6.6667,16,22,39,0,0,0.7903,0.9406,1.3267,High,Dermatology,Southeast
HCP101521,EV2210,control_candidate,6.3333,5.3333,27.3333,21.5,-0.1714,14.0,19,10,22,4,1,0.6608,0.916,1.1814,High,Primary Care,Northeast
HCP101007,EV2210,control_candidate,1.3333,0.8333,3.6667,2.8333,0.2571,4.6667,2,14,1,0,1,0.7903,0.9406,1.3267,Low,Primary Care,Southeast
HCP101651,EV2210,control_candidate,4.6667,4.2,6.0,6.0,0.3,13.4,4,8,8,0,1,0.8193,0.9235,1.5348,High,Primary Care,Midwest
HCP101174,EV2210,control_candidate,10.3333,14.0,18.6667,22.5,-3.4857,51.8333,12,21,37,1,0,0.8193,0.9235,1.5348,High,Dermatology,Midwest
HCP102366,EV2210,control_candidate,4.6667,6.6,12.3333,14.4,-1.7,24.0,11,11,18,3,1,0.6608,0.916,1.1814,Medium,Psychiatry,Northeast
HCP101777,EV2210,treatment,15.3333,14.1667,24.3333,22.1667,0.2,15.8333,25,15,46,2,1,0.6787,0.9407,1.2006,High,Psychiatry,West
HCP101229,EV2210,treatment,2.3333,2.5,4.0,4.1667,-0.3714,3.0,0,19,0,0,0,0.669,0.9239,1.3365,Low,Gastroenterology,Southwest
HCP101541,EV2210,treatment,1.0,0.8,3.3333,4.0,0.5,29.0,3,13,10,2,1,0.6608,0.916,1.1814,Low,Neurology,Northeast
HCP102083,EV2210,control_candidate,7.6667,5.1667,15.6667,12.0,2.0286,39.6667,7,16,11,2,1,0.6608,0.916,1.1814,Medium,Psychiatry,Northeast
HCP101588,EV2210,control_candidate,0.0,0.2,2.3333,1.6,-0.2,2.2,2,11,1,0,1,0.7903,0.9406,1.3267,Low,Neurology,Southeast
HCP102352,EV2210,control_candidate,2.0,1.8333,4.3333,4.3333,-0.0286,14.6667,2,13,4,0,1,0.78,0.9323,1.4767,Low,Neurology,Mountain
HCP100211,EV2210,control_candidate,10.6667,7.8333,17.3333,15.3333,1.3429,27.5,9,17,14,3,1,0.7903,0.9406,1.3267,Medium,Neurology,Southeast
HCP100123,EV2210,control_candidate,2.0,3.0,4.6667,5.6,-1.7,15.6,1,7,4,1,1,0.6787,0.9407,1.2006,Medium,Neurology,West
HCP102287,EV2210,control_candidate,2.0,3.2,8.6667,9.2,-1.0,4.8,2,11,9,1,1,0.669,0.9239,1.3365,Low,Neurology,Southwest
HCP101492,EV2210,control_candidate,2.0,1.0,6.3333,3.6667,0.5143,9.6667,4,7,12,0,1,0.7903,0.9406,1.3267,Low,Primary Care,Southeast
HCP101013,EV2210,control_candidate,3.6667,2.6667,5.3333,5.1667,0.2857,7.5,10,8,20,1,1,0.669,0.9239,1.3365,Medium,Neurology,Southwest
HCP101000,EV2210,treatment,3.3333,3.5,4.6667,5.5,0.1429,7.3333,6,12,7,2,1,0.6608,0.916,1.1814,Medium,Primary Care,Northeast
HCP102303,EV2210,control_candidate,1.6667,1.8333,3.3333,4.0,0.0857,7.8333,3,10,5,0,1,0.8193,0.9235,1.5348,Medium,Neurology,Midwest
HCP102341,EV2210,control_candidate,5.3333,3.8333,8.0,6.8333,0.8286,27.0,10,18,26,1,1,0.6608,0.916,1.1814,High,Primary Care,Northeast
HCP102326,EV2210,treatment,8.3333,8.0,25.3333,23.8,-1.3,44.2,28,16,66,2,1,0.7903,0.9406,1.3267,High,Psychiatry,Southeast
HCP101830,EV2210,treatment,7.3333,6.0,15.0,13.5,0.9714,45.3333,10,12,27,0,1,0.7903,0.9406,1.3267,Medium,Psychiatry,Southeast
HCP100709,EV2210,control_candidate,0.0,0.1667,0.6667,0.8333,-0.0857,1.0,2,2,4,0,1,0.6608,0.916,1.1814,Medium,Psychiatry,Northeast
HCP102400,EV2210,control_candidate,0.6667,0.8333,2.6667,2.0,-0.0857,2.3333,1,14,0,0,0,0.8193,0.9235,1.5348,Low,Dermatology,Midwest
HCP102222,EV2210,control_candidate,4.0,6.3333,13.0,13.6667,-1.3143,48.8333,7,19,25,3,1,0.669,0.9239,1.3365,Low,Neurology,Southwest
HCP100154,EV2210,control_candidate,15.3333,14.3333,21.6667,21.0,-0.0571,15.1667,7,14,19,2,1,0.669,0.9239,1.3365,Medium,Neurology,Southwest
HCP100028,EV2210,control_candidate,1.0,0.5,1.3333,0.8333,0.2,4.1667,2,13,2,1,0,0.669,0.9239,1.3365,Low,Oncology,Southwest
HCP100621,EV2210,treatment,5.6667,4.8333,11.6667,11.1667,0.6,23.1667,5,15,16,3,1,0.78,0.9323,1.4767,Low,Neurology,Mountain
HCP101446,EV2210,control_candidate,2.0,2.0,4.3333,3.8333,-0.0571,12.0,7,9,15,1,1,0.6608,0.916,1.1814,Medium,Neurology,Northeast
HCP102158,EV2210,control_candidate,12.0,13.1667,38.6667,37.6667,0.2571,16.0,31,12,32,1,1,0.6608,0.916,1.1814,High,Psychiatry,Northeast
HCP101098,EV2210,control_candidate,2.6667,1.6667,6.0,4.3333,0.5714,13.6667,4,27,6,1,1,0.6787,0.9407,1.2006,Low,Neurology,West
HCP100163,EV2210,control_candidate,6.0,5.8333,13.6667,11.0,0.2,31.1667,5,22,19,1,1,0.8193,0.9235,1.5348,Medium,Neurology,Midwest
HCP101264,EV2210,control_candidate,2.0,1.1667,5.3333,5.6667,0.3714,22.0,4,17,7,1,1,0.6608,0.916,1.1814,Low,Neurology,Northeast
HCP101709,EV2210,treatment,3.6667,4.1667,8.3333,8.5,0.2571,18.0,24,20,25,1,1,0.669,0.9239,1.3365,High,Primary Care,Southwest
HCP101740,EV2210,treatment,9.3333,9.5,14.0,21.0,-0.2,42.5,24,20,47,2,1,0.7903,0.9406,1.3267,Medium,Psychiatry,Southeast
HCP102322,EV2210,control_candidate,1.3333,1.6,2.6667,3.6,-0.4,4.8,2,10,4,1,1,0.78,0.9323,1.4767,Low,Neurology,Mountain
HCP100956,EV2210,control_candidate,2.3333,3.1667,7.6667,8.6667,-0.2571,6.6667,8,20,6,0,1,0.6787,0.9407,1.2006,Medium,Psychiatry,West
HCP100499,EV2210,control_candidate,3.6667,5.3333,9.0,11.1667,-0.6857,20.5,6,11,9,2,1,0.669,0.9239,1.3365,Medium,Neurology,Southwest
HCP101493,EV2210,treatment,5.6667,6.5,12.0,12.3333,-0.3143,38.3333,6,12,9,2,1,0.8193,0.9235,1.5348,Medium,Neurology,Midwest
HCP100407,EV2210,control_candidate,16.6667,18.3333,31.0,33.6667,-0.8571,20.8333,30,21,90,4,1,0.6608,0.916,1.1814,High,Neurology,Northeast
HCP102395,EV2210,treatment,1.3333,1.8333,5.6667,5.3333,-0.0286,12.0,2,10,4,1,1,0.8193,0.9235,1.5348,Medium,Neurology,Midwest
HCP100159,EV2210,control_candidate,0.6667,1.3333,1.3333,1.8333,-0.5143,3.1667,3,10,11,0,0,0.8193,0.9235,1.5348,Low,Endocrinology,Midwest
HCP100035,EV2210,treatment,3.0,1.5,7.0,4.5,0.7714,6.5,5,15,12,0,1,0.7903,0.9406,1.3267,Medium,Neurology,Southeast
HCP101515,EV2210,control_candidate,2.0,1.1667,4.0,4.0,0.5429,16.5,6,15,10,0,1,0.7903,0.9406,1.3267,Low,Psychiatry,Southeast
HCP102188,EV2210,control_candidate,4.0,3.0,6.3333,5.5,0.3429,21.1667,4,23,12,1,0,0.669,0.9239,1.3365,Low,Dermatology,Southwest
HCP100001,EV2210,control_candidate,2.3333,3.3333,5.6667,6.8333,-0.7429,10.6667,5,11,5,0,1,0.6787,0.9407,1.2006,Medium,Neurology,West
HCP102456,EV2210,control_candidate,3.6667,3.3333,10.6667,11.5,0.2286,25.5,17,12,20,2,1,0.6787,0.9407,1.2006,High,Neurology,West
HCP101021,EV2210,control_candidate,1.0,0.8,1.6667,1.4,0.1,3.4,3,12,6,0,0,0.6608,0.916,1.1814,Low,Dermatology,Northeast
HCP102453,EV2210,treatment,4.3333,5.1667,18.0,15.6667,-0.3714,31.8333,11,26,32,1,1,0.7479,0.9131,1.0981,Medium,Psychiatry,Pacific Northwest
HCP100768,EV2210,treatment,1.3333,1.1667,3.0,2.6667,0.1429,16.6667,2,17,6,3,1,0.7903,0.9406,1.3267,Low,Neurology,Southeast
HCP100493,EV2210,control_candidate,1.3333,1.0,1.3333,1.0,0.1714,1.5,2,21,5,0,1,0.6608,0.916,1.1814,Low,Psychiatry,Northeast
HCP100457,EV2210,control_candidate,6.0,3.5,8.0,7.0,1.6857,9.8333,11,16,28,0,1,0.8193,0.9235,1.5348,Medium,Psychiatry,Midwest
HCP101821,EV2210,treatment,6.6667,3.8333,13.6667,9.5,1.9143,16.5,3,6,4,0,1,0.7903,0.9406,1.3267,Low,Psychiatry,Southeast
HCP100814,EV2210,control_candidate,0.6667,1.0,1.3333,1.5,-0.3429,2.1667,1,4,1,0,1,0.6608,0.916,1.1814,High,Neurology,Northeast
HCP102177,EV2210,control_candidate,3.6667,2.6667,7.6667,6.3333,0.5714,21.0,7,11,8,0,1,0.6787,0.9407,1.2006,Medium,Primary Care,West
HCP100952,EV2210,control_candidate,1.6667,1.3333,5.3333,3.3333,0.0,7.5,1,9,1,1,1,0.8193,0.9235,1.5348,Low,Psychiatry,Midwest
HCP101023,EV2210,treatment,2.6667,1.6667,4.0,3.1667,0.4,15.8333,3,14,4,2,1,0.669,0.9239,1.3365,Low,Neurology,Southwest
HCP101207,EV2210,control_candidate,12.3333,8.5,24.0,19.1667,1.5143,39.1667,2,19,5,3,1,0.8193,0.9235,1.5348,Low,Neurology,Midwest
HCP101035,EV2210,control_candidate,1.0,1.1667,1.3333,1.6667,0.0857,5.3333,2,19,3,0,1,0.7903,0.9406,1.3267,Low,Primary Care,Southeast
HCP100261,EV2210,control_candidate,6.6667,9.3333,19.6667,18.0,-1.2,19.6667,11,20,35,3,1,0.6787,0.9407,1.2006,Medium,Neurology,West
HCP101782,EV2210,control_candidate,5.0,4.1667,7.0,6.5,0.2,12.5,3,12,11,2,1,0.78,0.9323,1.4767,Medium,Neurology,Mountain
HCP100495,EV2210,control_candidate,2.3333,1.1667,3.3333,2.6667,0.5429,7.8333,2,5,3,0,1,0.6608,0.916,1.1814,High,Psychiatry,Northeast
HCP101536,EV2210,control_candidate,0.3333,0.6667,1.3333,3.0,-0.1714,7.1667,3,8,11,0,1,0.669,0.9239,1.3365,High,Neurology,Southwest
HCP101161,EV2210,control_candidate,2.0,1.1667,4.3333,2.8333,0.3714,6.6667,2,15,4,0,1,0.669,0.9239,1.3365,Low,Psychiatry,Southwest
HCP101549,EV2210,control_candidate,3.3333,5.5,18.0,16.0,-2.3714,27.1667,5,16,14,1,1,0.6787,0.9407,1.2006,Medium,Neurology,West
HCP102017,EV2210,control_candidate,4.0,4.5,8.0,9.5,-0.0286,26.8333,13,10,20,1,1,0.669,0.9239,1.3365,Medium,Psychiatry,Southwest
HCP100987,EV2210,control_candidate,0.6667,0.6667,2.6667,1.8333,0.1143,3.3333,4,19,10,0,1,0.669,0.9239,1.3365,Low,Psychiatry,Southwest
HCP101150,EV2210,control_candidate,4.0,3.3333,8.3333,8.1667,0.4,15.8333,15,19,21,1,1,0.669,0.9239,1.3365,Medium,Psychiatry,Southwest
HCP102186,EV2210,control_candidate,18.0,26.5,46.0,54.5,-7.4571,67.5,36,13,45,4,1,0.7903,0.9406,1.3267,High,Neurology,Southeast
HCP102259,EV2210,control_candidate,8.0,7.0,13.3333,13.8333,0.4,11.5,2,15,2,2,1,0.669,0.9239,1.3365,Medium,Primary Care,Southwest
HCP102312,EV2211,control_candidate,8.6667,11.0,21.0,23.3333,-1.8286,46.3333,8,8,4,0,1,0.6608,0.916,1.1814,Medium,Cardiology,Northeast
HCP100726,EV2211,control_candidate,6.6667,6.0,19.0,17.0,1.4286,37.1667,13,11,18,1,1,0.6608,0.916,1.1814,High,Primary Care,Northeast
HCP100295,EV2211,control_candidate,14.3333,24.8,32.0,40.0,-10.1,17.8,15,9,45,0,1,0.7903,0.9406,1.3267,High,Primary Care,Southeast
HCP100603,EV2211,control_candidate,2.0,2.2,5.3333,4.4,-0.2,11.6,1,21,0,1,1,0.669,0.9239,1.3365,Low,Primary Care,Southwest
HCP101146,EV2211,control_candidate,5.0,5.5,21.6667,19.0,0.0857,21.1667,9,16,9,3,1,0.7903,0.9406,1.3267,Medium,Endocrinology,Southeast
HCP100852,EV2211,control_candidate,4.0,4.0,8.6667,9.0,0.2,15.6,1,14,3,2,1,0.7903,0.9406,1.3267,Low,Cardiology,Southeast
HCP101119,EV2211,treatment,18.6667,21.3333,36.6667,37.5,-1.5429,20.5,24,10,16,4,1,0.6608,0.916,1.1814,High,Cardiology,Northeast
HCP100517,EV2211,control_candidate,18.6667,13.2,34.3333,25.4,5.2,32.2,11,21,18,3,1,0.7903,0.9406,1.3267,Medium,Cardiology,Southeast
HCP101315,EV2211,control_candidate,8.6667,6.6667,14.6667,13.0,1.4857,34.0,3,15,8,0,1,0.8193,0.9235,1.5348,Low,Cardiology,Midwest
HCP100803,EV2211,control_candidate,10.6667,12.8333,25.3333,25.3333,0.4857,35.5,9,17,23,3,1,0.7903,0.9406,1.3267,High,Primary Care,Southeast
HCP102445,EV2211,control_candidate,1.3333,1.4,1.3333,1.6,-0.0,10.0,1,11,2,0,0,0.6608,0.916,1.1814,Low,Psychiatry,Northeast
HCP100500,EV2211,control_candidate,4.6667,4.1667,10.6667,8.3333,0.1429,23.0,4,12,10,2,1,0.7903,0.9406,1.3267,Low,Primary Care,Southeast
HCP102341,EV2211,control_candidate,3.3333,4.0,8.6667,9.1667,-0.1143,8.0,10,18,26,1,1,0.6608,0.916,1.1814,High,Primary Care,Northeast
HCP102134,EV2211,control_candidate,15.6667,13.0,30.3333,25.0,1.3143,39.3333,24,23,55,1,1,0.8193,0.9235,1.5348,High,Cardiology,Midwest
HCP100920,EV2211,control_candidate,4.6667,6.4,6.6667,10.4,-1.8,8.2,3,10,10,0,1,0.8193,0.9235,1.5348,Medium,Primary Care,Midwest
HCP102181,EV2211,treatment,4.6667,4.0,6.0,6.6667,0.2857,10.5,8,12,18,0,1,0.7479,0.9131,1.0981,Medium,Cardiology,Pacific Northwest
HCP102168,EV2211,control_candidate,2.0,2.1667,5.3333,4.8333,0.3143,9.0,11,27,11,1,0,0.6608,0.916,1.1814,Medium,Oncology,Northeast
HCP100855,EV2211,control_candidate,2.0,5.0,6.0,8.8333,-2.2286,15.6667,6,14,17,2,1,0.669,0.9239,1.3365,Low,Cardiology,Southwest
HCP100134,EV2211,control_candidate,17.6667,11.5,27.3333,22.8333,2.7714,81.1667,14,8,42,0,1,0.8193,0.9235,1.5348,High,Primary Care,Midwest
HCP100354,EV2211,control_candidate,23.6667,30.8333,101.0,90.5,-0.6,65.1667,26,21,60,3,1,0.7903,0.9406,1.3267,High,Cardiology,Southeast
HCP100136,EV2211,control_candidate,1.6667,1.1667,6.3333,4.1667,0.3714,10.1667,12,13,32,0,1,0.6608,0.916,1.1814,Medium,Primary Care,Northeast
HCP102146,EV2211,control_candidate,2.3333,1.6667,4.6667,4.3333,0.2286,4.0,2,18,2,0,1,0.78,0.9323,1.4767,Low,Primary Care,Mountain
HCP101805,EV2211,control_candidate,4.3333,3.8333,9.0,7.1667,0.0286,9.0,2,12,7,0,1,0.7903,0.9406,1.3267,Medium,Primary Care,Southeast
HCP102244,EV2211,treatment,10.3333,7.0,40.6667,34.3333,1.7714,62.3333,15,19,11,1,1,0.8193,0.9235,1.5348,High,Primary Care,Midwest
HCP100047,EV2211,control_candidate,9.0,7.0,18.6667,18.0,0.9143,56.1667,1,27,2,1,1,0.8193,0.9235,1.5348,Medium,Cardiology,Midwest
HCP102104,EV2211,control_candidate,5.3333,9.6,16.0,20.6,-2.4,43.4,12,17,20,4,1,0.7903,0.9406,1.3267,High,Primary Care,Southeast
HCP101917,EV2211,control_candidate,10.0,8.0,16.6667,17.1667,1.4286,24.5,15,16,33,3,0,0.7903,0.9406,1.3267,High,Neurology,Southeast
HCP101030,EV2211,control_candidate,1.0,1.4,1.0,1.4,-0.1,7.2,1,6,5,0,1,0.669,0.9239,1.3365,Medium,Cardiology,Southwest
HCP100967,EV2211,control_candidate,3.3333,3.8333,11.0,12.8333,-0.4857,32.8333,1,7,4,2,1,0.8193,0.9235,1.5348,Low,Cardiology,Midwest
HCP100466,EV2211,control_candidate,4.6667,2.6667,6.0,4.3333,1.1429,8.8333,6,15,17,2,1,0.6608,0.916,1.1814,Low,Primary Care,Northeast
HCP101618,EV2211,control_candidate,10.0,11.3333,30.0,25.8333,-0.5143,104.3333,13,17,27,3,1,0.7903,0.9406,1.3267,Medium,Primary Care,Southeast
HCP101666,EV2211,control_candidate,1.3333,2.8,6.0,9.2,-1.3,7.0,2,21,4,1,1,0.669,0.9239,1.3365,Low,Cardiology,Southwest
HCP102466,EV2211,control_candidate,33.6667,43.3333,67.6667,82.6667,-5.9429,77.1667,53,16,143,9,1,0.7903,0.9406,1.3267,High,Cardiology,Southeast
HCP101208,EV2211,treatment,1.3333,2.0,7.0,9.2,-0.8,9.4,6,14,10,1,1,0.8193,0.9235,1.5348,Medium,Cardiology,Midwest
HCP101547,EV2211,control_candidate,0.6667,0.5,3.0,2.1667,0.1429,5.1667,0,4,0,0,1,0.669,0.9239,1.3365,Medium,Endocrinology,Southwest
HCP101629,EV2211,control_candidate,1.3333,1.0,2.0,1.8333,0.1143,4.5,3,10,6,0,1,0.669,0.9239,1.3365,High,Primary Care,Southwest
HCP100421,EV2211,control_candidate,4.0,3.6667,12.0,11.3333,0.4,11.1667,6,20,5,0,1,0.6608,0.916,1.1814,Medium,Primary Care,Northeast
HCP101697,EV2211,treatment,7.0,6.3333,16.0,14.8333,0.7429,51.1667,17,6,46,1,1,0.7903,0.9406,1.3267,High,Primary Care,Southeast
HCP102434,EV2212,control_candidate,0.6667,1.6,2.0,3.2,-0.6,4.4,11,14,27,1,1,0.6608,0.916,1.1814,Medium,Dermatology,Northeast
HCP101337,EV2212,control_candidate,0.6667,0.5,2.3333,2.0,0.2571,2.1667,6,15,13,0,1,0.6608,0.916,1.1814,Low,Gastroenterology,Northeast
HCP100347,EV2212,treatment,2.3333,1.5,4.0,2.8333,0.3714,4.1667,7,23,8,1,1,0.7903,0.9406,1.3267,Low,Oncology,Southeast
HCP101183,EV2212,control_candidate,0.0,0.0,0.3333,0.1667,0.0,0.8333,1,6,0,0,1,0.7903,0.9406,1.3267,Medium,Oncology,Southeast
HCP102164,EV2212,control_candidate,2.0,2.0,4.3333,4.6,-0.3,14.2,6,18,15,0,0,0.8193,0.9235,1.5348,Medium,Neurology,Midwest
HCP100053,EV2212,control_candidate,2.0,1.6667,5.6667,5.5,0.0571,5.5,1,16,1,1,1,0.6608,0.916,1.1814,Low,Oncology,Northeast
HCP100560,EV2212,control_candidate,1.6667,1.3333,5.0,4.1667,0.1714,2.6667,4,20,12,3,1,0.7903,0.9406,1.3267,Low,Oncology,Southeast
HCP100011,EV2212,treatment,1.3333,1.2,4.6667,4.2,0.2,9.4,8,9,10,2,1,0.7903,0.9406,1.3267,Medium,Oncology,Southeast
HCP100207,EV2212,control_candidate,0.3333,0.5,1.6667,1.3333,0.0286,3.0,4,20,0,0,1,0.8193,0.9235,1.5348,Low,Dermatology,Midwest
HCP100991,EV2212,control_candidate,2.3333,2.1667,7.0,5.1667,-0.2,9.8333,6,10,9,3,1,0.7903,0.9406,1.3267,Medium,Oncology,Southeast
HCP101554,EV2212,control_candidate,1.0,0.6667,2.0,1.1667,0.1714,2.0,5,17,14,0,1,0.6787,0.9407,1.2006,Low,Gastroenterology,West
HCP102269,EV2212,control_candidate,2.0,1.6667,2.3333,2.5,0.1143,2.3333,5,18,17,1,1,0.6608,0.916,1.1814,Medium,Dermatology,Northeast
HCP100871,EV2212,control_candidate,0.3333,0.1667,1.6667,1.6667,0.1429,3.6667,2,13,1,1,1,0.6787,0.9407,1.2006,Low,Oncology,West
HCP100016,EV2212,control_candidate,2.6667,1.8333,3.0,2.6667,0.3143,11.8333,5,21,9,3,1,0.8193,0.9235,1.5348,Low,Oncology,Midwest
HCP100745,EV2212,treatment,0.6667,0.6667,3.6667,3.1667,-0.1143,9.6667,12,19,22,0,1,0.6608,0.916,1.1814,Medium,Gastroenterology,Northeast
HCP101409,EV2212,control_candidate,4.0,4.1667,7.6667,7.6667,0.0857,5.6667,17,22,58,2,1,0.8193,0.9235,1.5348,High,Gastroenterology,Midwest
HCP101084,EV2212,control_candidate,0.0,0.0,1.0,0.8333,0.0,1.6667,2,11,3,0,1,0.8193,0.9235,1.5348,Low,Dermatology,Midwest
HCP100581,EV2212,treatment,11.0,8.3333,17.3333,12.8333,1.6,5.3333,48,24,47,5,1,0.7479,0.9131,1.0981,High,Dermatology,Pacific Northwest
HCP102151,EV2212,control_candidate,0.6667,0.3333,1.0,0.5,0.2286,6.6667,5,5,5,0,1,0.6608,0.916,1.1814,Medium,Dermatology,Northeast
HCP101086,EV2212,treatment,1.6667,0.8333,5.3333,3.1667,0.2,3.5,15,21,11,5,1,0.6608,0.916,1.1814,Medium,Oncology,Northeast
HCP100125,EV2212,treatment,7.3333,6.8333,15.0,12.5,-0.0857,25.3333,18,21,36,4,1,0.6787,0.9407,1.2006,High,Oncology,West
HCP101760,EV2212,control_candidate,0.0,1.1667,1.0,1.8333,-0.7143,0.6667,3,12,6,3,1,0.6787,0.9407,1.2006,Low,Gastroenterology,West
HCP101282,EV2212,treatment,0.6667,0.6667,1.6667,1.3333,0.1143,5.0,2,10,2,3,1,0.78,0.9323,1.4767,Low,Oncology,Mountain
HCP100816,EV2212,control_candidate,1.0,0.8,2.3333,2.0,0.2,2.4,4,13,10,0,1,0.7903,0.9406,1.3267,Low,Gastroenterology,Southeast
HCP102258,EV2212,control_candidate,1.3333,1.0,4.0,4.0,0.6,6.8,2,24,6,1,1,0.7479,0.9131,1.0981,Low,Oncology,Pacific Northwest
HCP100391,EV2212,control_candidate,1.0,2.4,4.6667,5.0,-0.8,11.4,17,10,33,3,1,0.669,0.9239,1.3365,Medium,Oncology,Southwest
HCP101106,EV2212,control_candidate,0.6667,0.6667,1.0,1.5,-0.0571,6.5,0,6,0,2,1,0.8193,0.9235,1.5348,Low,Oncology,Midwest
HCP100443,EV2212,control_candidate,0.6667,1.0,3.3333,3.8333,-0.2286,6.3333,2,20,4,0,1,0.6608,0.916,1.1814,Medium,Dermatology,Northeast
HCP101626,EV2212,control_candidate,0.6667,0.5,1.0,0.8333,-0.0286,5.1667,1,7,3,0,1,0.6608,0.916,1.1814,High,Oncology,Northeast
